Frame	X1	Y1	Flag1	X2	Y2	Flag2	X3	Y3	Flag3	X4	Y4	Flag4	X5	Y5	Flag5	X6	Y6	Flag6	X7	Y7	Flag7	X8	Y8	Flag8	X9	Y9	Flag9	X10	Y10	Flag10	X11	Y11	Flag11	X12	Y12	Flag12	X13	Y13	Flag13	X14	Y14	Flag14	X15	Y15	Flag15	X16	Y16	Flag16	X17	Y17	Flag17	X18	Y18	Flag18	X19	Y19	Flag19	X20	Y20	Flag20	X21	Y21	Flag21	X22	Y22	Flag22	X23	Y23	Flag23	X24	Y24	Flag24	X25	Y25	Flag25
Tracks 1 to 25																																																																											
84	530.0807	40.226738	 	343.48962	129.12889	 	1195.1632	166.02492	 	1100.8573	158.55402	 	28.346813	206.21455	 	739.1462	258.36896	 	227.63113	365.67218	 	499.3363	445.09525	 	610.6381	525.0101	 	484.64935	529.2394	 	264.59637	580.8492	 	129.29517	622.3464	 	386.51443	668.3648	 	356.59268	710.6841	 	1095.4563	751.8899	 	1326.453	767.89746	 	1228.4575	794.55896	 	206.46484	827.55347	 	45.677505	826.2642	 	741.94556	860.9383	 	826.1353	914.875	 	1321.3901	1031.493	*	81.03605	1028.4779	 	1060.397	1058.8796	 	1319.6912	1033.5	*
85	529.88745	40.62796	 	343.9858	128.4645	 	1195.1412	169.48753	 	1100.5111	158.51247	 	27.99809	205.00572	 	739.3539	258.17767	 	227.57735	365.79282	 	498.71298	446.09485	*	612.3582	525.5187	 	484.93045	529.43994	 	264.7113	580.50616	 	128.7179	622.399	 	385.86884	668.6247	 	356.4518	711.54297	 	1094.9996	752.3335	 	1325.9773	767.784	 	1227.9855	794.8489	 	206.06006	827.2626	 	45.487854	826.28815	 	742.02325	862.15405	 	825.84845	914.5542	 	1321.493	1031.0668	*	81.975296	1028.3235	 	1060.8671	1058.5071	 	1319.7687	1033.1567	*
86	530.2292	41.00347	 	343.9479	128.7547	 	1195.0161	169.8708	 	1100.8914	158.40604	 	28.330332	205.8289	 	739.29553	258.60626	 	227.9228	364.51544	 	499.42426	446.3426	 	611.6742	525.4774	 	485.01645	528.23676	 	265.2157	580.00433	 	128.83525	622.3152	 	385.26303	669.4466	 	356.17847	711.5092	 	1095.7118	751.8059	 	1325.3815	767.38153	 	1228.9052	794.7319	 	206.58481	826.6286	 	44.849396	825.80927	 	741.37885	861.8431	 	826.11224	914.79443	 	1321.2239	1031.7471	*	81.80244	1027.412	*	1061.2921	1058.4026	 	1319.623	1033.623	*
87	529.5653	41.51663	 	344.34595	128.88013	 	1194.5446	170.4017	 	1101.6692	158.36293	 	28.155924	206.26114	 	739.0918	257.26648	 	228.07126	364.17502	 	499.53958	444.58154	 	611.1474	525.55133	 	484.77994	528.2749	 	265.35062	579.821	 	128.54857	623.06573	 	384.9696	668.9799	 	355.92838	711.6313	 	1095.0719	751.6404	 	1325.565	766.6401	 	1229.7235	795.0094	 	205.98627	826.7981	 	44.918133	825.7436	 	741.3946	862.79285	 	827.49854	914.6971	 	1320.3911	1030.6029	*	80.97973	1027.3558	 	1060.3434	1058.633	 	1319.089	1032.4589	*
88	529.4233	41.713696	 	344.23807	129.62029	 	1194.4324	170.42741	 	1101.6113	157.49295	 	28.01336	206.9561	 	740.259	257.5165	 	227.71822	364.18503	 	499.80984	444.43896	 	612.07495	526.26917	 	485.2951	527.88385	 	264.79282	579.9727	 	128.0863	622.90796	 	385.0729	669.1758	 	356.85373	711.4428	 	1094.7666	751.4595	 	1325.6483	766.97	 	1229.4456	794.9621	 	206.04099	825.9658	 	44.96552	825.6843	 	741.51306	863.391	 	827.85913	916.5555	 	1321.1958	1030.6056	*	80.151085	1027.7417	 	1060.231	1060.4954	 	1319.4697	1032.4395	*
89	529.44507	41.866787	 	344.0007	129.4403	 	1194.0475	170.76346	 	1101.7188	158.08626	 	27.872587	206.85617	 	739.8104	256.50775	 	228.32971	363.97507	 	499.75595	444.74762	 	612.21277	528.24255	 	485.24643	528.1068	 	265.40695	580.20593	 	127.06484	622.99854	 	385.8847	668.6736	 	356.3528	711.2056	 	1094.858	750.54834	 	1325.003	767.082	 	1228.8689	794.6696	 	205.99799	825.9483	 	44.708168	825.04016	 	741.636	864.3962	 	828.2229	915.4839	*	1321.337	1030.6849	*	79.832954	1028.1292	 	1059.3788	1060.6611	 	1319.6818	1032.4849	*
90	529.92773	43.045242	 	343.73737	129.32768	 	1193.7522	170.51581	 	1101.6937	159.1923	 	29.268864	206.93266	 	739.3192	256.42517	 	227.33005	363.7193	 	499.2206	445.04196	 	611.70233	528.1289	 	484.90546	528.36536	 	265.46667	580.52594	 	126.3927	622.294	 	385.89792	669.15247	 	356.38422	713.1645	 	1093.8868	750.8183	*	1324.0653	767.5606	 	1228.5072	794.48926	 	204.9068	826.00476	 	44.227512	824.98413	 	742.2143	864.81573	 	828.62244	914.9577	 	1320.89	1031.3324	*	79.66009	1028.3286	 	1059.109	1060.8922	 	1319.336	1033.2869	*
91	529.65497	42.98272	 	343.9308	129.97505	 	1195.1973	169.36845	 	1102.0444	158.66475	 	29.437077	207.85625	 	738.657	256.31934	 	227.84175	363.3901	 	498.66016	445.45844	 	610.82733	528.4556	 	485.55637	527.56067	 	265.6523	580.4563	 	126.26737	622.2617	 	385.48276	669.2281	 	356.93146	712.79034	 	1094.1307	750.8995	 	1323.29	767.31586	 	1228.4166	793.3381	 	205.60684	826.1589	 	44.797478	825.8692	 	742.7415	864.87115	 	829.3399	915.09973	 	1321.8688	1030.8512	*	79.669	1029.0536	 	1060.7633	1059.6914	 	1320.3209	1032.694	*
92	529.1675	42.87886	 	343.961	130.28273	 	1194.7258	170.9655	 	1101.74	159.25858	 	29.211977	209.05324	 	738.8367	256.6142	 	228.33768	362.91318	 	497.5151	446.02612	 	611.5848	528.52576	 	484.7818	527.1416	 	265.28058	580.25916	 	127.11769	621.46576	 	385.42328	668.6386	 	357.21582	713.0237	 	1093.5461	751.5333	 	1323.4606	766.79395	 	1227.8033	792.34595	 	204.57005	826.7679	 	43.956608	825.6909	 	742.7372	866.0988	 	829.55426	914.79913	*	1321.0977	1030.6145	*	79.41167	1028.8126	 	1060.8368	1059.8553	 	1319.5	1032.5	*
93	529.4437	42.922756	 	344.02502	131.09457	 	1194.3617	171.96828	 	1102.764	159.11328	 	29.525911	209.58733	 	737.8231	256.70813	 	229.3142	362.9696	 	498.0753	447.32248	 	613.13715	528.265	 	485.01276	527.9122	 	264.3645	579.94415	 	127.05857	621.4286	 	384.77115	668.8463	 	358.4185	712.68475	 	1093.115	751.94336	 	1324.4447	766.61237	 	1227.1395	791.7269	 	204.71399	826.4822	 	43.93658	826.7604	 	742.86084	865.24817	 	831.2562	914.63574	 	1321.6628	1030.4335	*	79.077095	1029.9218	 	1060.7855	1059.7273	 	1319.8582	1032.4104	*
94	529.0554	43.00118	 	344.37152	131.15596	 	1194.6749	172.1119	 	1102.4402	158.74644	 	29.419695	209.08891	 	737.7336	255.65015	 	228.90926	363.6734	 	497.178	447.48865	 	612.8561	528.3052	 	485.48276	527.77155	 	264.32034	579.9824	 	126.72714	622.10284	 	384.49866	668.20306	 	358.0447	712.72833	 	1093.7689	751.7817	 	1325.6	765.8151	 	1227.5433	790.90564	 	204.96458	827.0082	 	43.869625	827.2056	 	742.45886	864.6909	 	831.09766	913.91547	 	1321.6509	1030.5856	*	78.77597	1029.7771	 	1061.4469	1059.6132	 	1320	1032.5	*
95	529.1416	42.750294	 	343.82843	131.60457	 	1195.5258	172.61969	 	1102.5835	158.96959	 	28.89091	209.38818	 	737.87286	255.47131	 	228.49883	363.57202	 	496.00708	448.1434	 	611.3619	529.4951	 	485.70978	528.39514	 	264.05298	579.958	 	125.20126	622.5884	 	383.40213	668.7963	 	358.22653	713.49866	 	1092.7283	751.858	*	1325.6652	766.3681	 	1228.2357	792.5047	 	204.37215	826.59424	 	43.79139	827.7331	 	742.2161	864.9611	 	829.9942	913.7652	*	1320.2284	1031.1805	*	79.20614	1030.0198	 	1061.0122	1059.4768	 	1318.5862	1032.8276	*
96	528.9799	42.048462	 	343.91125	130.70705	 	1196.2676	172.45186	 	1103.4486	157.57703	 	28.725464	209.26834	 	737.99567	254.88542	 	230.33157	363.14548	 	495.56998	448.97577	 	611.3	529.37427	 	485.44678	528.53455	 	265.01797	579.72675	 	125.10478	622.8868	 	383.54504	668.4033	 	358.9866	714.45844	 	1092.0308	751.19366	 	1324.8104	766.96906	 	1229.4481	791.49884	 	204.99866	827.7279	 	44.469658	828.0831	 	743.19653	864.84973	 	830.148	913.91095	*	1319.9592	1030.7524	*	79.53072	1029.3093	 	1060.7809	1058.6084	 	1318.2742	1032.4678	*
97	528.88055	42.210773	 	343.25226	130.27785	 	1195.8263	172.39102	 	1102.7192	157.25215	 	29.386156	208.37796	 	737.02075	255.23586	 	231.0274	362.71194	 	495.91864	448.5546	 	610.75433	529.8417	 	484.66382	528.7963	 	263.9657	580.1152	 	126.02408	622.9363	 	382.97495	669.3681	 	358.17252	714.77765	 	1092.1344	751.0642	 	1324.6134	767.8037	 	1229.0244	791.83954	 	203.93983	828.4398	 	43.770557	828.87933	 	742.7243	865.49567	 	830.7489	914.403	*	1320.1871	1030.4355	*	79.27789	1030.076	 	1060.9668	1058.3684	 	1318.3269	1032.1346	*
98	528.5853	42.47038	 	342.71518	130.75172	 	1196.2881	172.33437	 	1103.0562	156.85704	 	29.883333	208.44722	 	736.4149	255.77725	 	231.0732	362.67743	 	496.59894	448.8798	 	611.5446	529.7146	 	485.47586	528.9205	 	264.26184	579.95386	 	125.95098	622.92017	 	382.6482	670.14484	 	359.3487	714.93054	 	1092.5316	751.99756	 	1324.5742	766.41815	 	1229.0105	791.7581	 	204.15828	827.2417	 	43.948277	829.0093	 	742.66376	865.9826	 	830.77454	914.45374	 	1319.2714	1030.9232	*	78.82032	1031.1256	 	1060.6238	1058.1698	 	1317.7128	1032.7128	*
99	528.3909	42.168213	 	343.28864	130.99521	 	1195.7112	168.32079	 	1102.4169	157.5129	 	30.366667	207.61267	 	737.2001	256.068	 	231.2166	363.294	 	497.1754	448.5634	 	612.63654	530.5876	 	484.7084	528.9	 	264.09018	579.7589	 	125.591675	622.8399	 	383.27988	670.39935	 	358.5734	715.03046	 	1092.8822	752.02246	 	1324.8334	766.9269	 	1229.3353	791.10516	 	203.82892	826.9058	 	44.717506	829.68964	 	743.6766	865.7388	 	830.3578	914.381	*	1318.5062	1030.5259	*	79.44721	1031.4701	 	1060.37	1058.0721	 	1316.7452	1032.4246	*
100	527.8939	42.511723	 	343.29843	129.88367	 	1196.2145	167.9	 	1102.7628	156.62216	 	30.036015	207.04536	 	736.97644	256.65128	 	231.18063	362.2601	 	497.24283	448.62363	 	612.559	530.56665	 	484.57736	529.53656	 	263.83047	579.5612	 	124.35975	622.75385	 	382.98523	670.625	 	358.90903	716.31396	 	1092.862	751.2613	 	1323.8811	767.39136	 	1229.7444	791.1561	 	202.95442	827.3296	 	44.932396	829.08905	 	743.40924	865.2305	 	830.36206	914.31177	 	1318.399	1031.7443	*	79.32388	1030.5477	 	1060.1707	1057.6311	 	1316.4706	1033.5588	*
101	528.46844	41.84971	 	343.10242	130.43976	 	1196.5231	168.34938	 	1103.2058	156.51273	 	28.61389	206.73611	 	737.7586	256.66815	 	230.86734	362	*	497.63074	448.62067	 	612.46277	530.9218	 	483.7644	529.14417	 	264.5134	579.12775	 	123.92695	622.9567	 	383.68918	671.39594	 	358.89838	716.4731	 	1093.6041	750.08527	 	1324.9174	766.71375	 	1230.8934	791.1581	 	204.02957	827.48816	 	44.954304	828.2497	 	743.6239	864.9111	 	830.37103	914.5174	*	1318.0724	1031.9641	*	80.30933	1030.7423	 	1059.437	1057.4774	 	1316.3715	1033.9286	*
102	528.5771	41.620995	 	343.0079	130.03534	 	1195.7032	169.3024	 	1102.7177	155.62802	 	29.195896	206.57089	 	737.85693	256.5462	 	228.88835	361.89563	*	497.2746	447.865	 	613.1048	531.2737	 	482.70422	529.75775	 	264.68423	578.24786	 	123.034	622.31726	 	383.53168	671.3774	 	358.57346	716.1367	 	1094.0488	750.3901	 	1324.6324	767.1494	 	1229.1434	791.3347	 	203.52255	827.2042	 	44.33289	827.79816	 	743.77045	864.8158	*	828.9046	914.29626	*	1317.9095	1031.9323	*	79.447945	1030.2507	 	1057.9445	1056.9684	 	1316.5139	1033.9722	*
103	527.6906	41.704704	 	343.44727	130.43494	 	1195.5343	168.877	 	1101.897	156.0596	 	29.370544	207.20638	 	738.66254	256.63083	 	228.48189	361.75	 	495.88196	448.6392	 	612.3489	531.7216	 	483.06766	531.03973	 	265.36578	577.3271	 	122.71186	622.9407	 	383.9342	670.9993	 	359.25787	715.7777	 	1094.065	750.145	 	1324.375	766.0102	 	1229.4586	791.41956	 	201.90933	826.8907	 	45.3814	827.46497	 	743.1826	865.7015	 	828.5087	914.28375	*	1317.683	1032.4717	*	79.150444	1029.6172	 	1057.0784	1056.9584	 	1316.5618	1034.0309	*
104	528.5024	41.46437	 	342.44604	129.59778	 	1195.3923	168.98795	 	1101.9817	156.42514	 	30.13212	207.17973	 	738.3272	257.17725	 	228.48862	361.38852	 	495.99515	448.92627	 	612.3208	532.0267	 	482.64368	531.1629	 	264.576	576.114	 	122.40254	622.4153	 	383.29642	670.0089	 	359.1345	714.58417	 	1093.5598	749.99567	 	1324.8539	765.11646	 	1230.4778	791.1196	 	201.71867	826.976	 	45.285423	827.03577	 	743.95337	865.8171	 	828.27875	914.0934	*	1317.2965	1031.6299	*	79.08268	1029.0414	 	1057.0205	1057.2108	 	1316.1234	1033.565	*
105	528.1319	41.21747	 	342.42462	129.73349	 	1195.1073	169.64546	 	1101.7675	156.7589	 	30.095484	207.2667	 	738.0502	257.35977	 	228.13074	361.47134	 	495.5023	449.38086	 	611.131	532.33514	 	483.35147	532.0983	 	264.2836	576.53564	 	121.79802	622.4816	 	381.94174	669.0515	 	359.4201	714.1226	 	1093.8787	750.10266	 	1323.9539	765.1351	 	1229.6107	791.5536	 	202.01363	827.03406	 	45.063343	827.3531	 	743.31226	865.8217	 	828.10114	913.3996	*	1316.5859	1031.7953	*	78.97707	1027.9352	 	1056.2266	1057.161	 	1315.2683	1033.939	*
106	527.245	41.24383	 	342.47876	129.57764	 	1195.0181	172.40103	 	1101.8431	156.20464	 	30.182995	206.75786	 	737.921	256.342	 	228.48434	361.66626	 	495.57364	449.7808	 	610.6612	531.5842	 	482.22574	532.4902	 	263.95963	575.83374	 	121.68003	622.6406	 	382.32608	669.0367	 	359.7375	713.7083	 	1093.0856	749.9829	 	1323.3384	764.3248	 	1229.7642	791.66034	 	202.73994	826.0885	 	44.468792	827.48914	 	743.52045	866.4358	 	828.4219	912.29596	*	1316.1299	1031.8772	*	80.26511	1028.4103	 	1056.6466	1057.2938	 	1315.0555	1033.6605	*
107	527.10333	41.321983	 	342.2409	129.89473	 	1194.9951	169.54597	 	1102.52	156.04636	 	30.313175	206.7763	 	737.03784	256.72693	 	227.81606	362.34702	 	494.33432	449.52234	 	609.461	532.81476	 	481.80356	532.9879	 	263.93982	575.115	 	120.64851	623.38965	 	381.71536	669.1324	 	359.15826	714.4692	 	1093.3866	750.1625	 	1323.5321	764.7038	 	1229.7307	791.61304	 	203.00473	825.67725	 	43.713406	827.76263	 	742.95575	865.9064	 	826.6009	912.8333	*	1316.1953	1032.6378	*	78.9499	1028.4529	 	1056.8601	1057.7677	 	1315.1072	1034	*
108	526.53796	41.64216	 	342.1959	130.05968	 	1194.5394	169.97865	 	1101.6172	156.53714	 	29.781033	207.13158	 	737.37335	255.9004	 	227.72768	362.32013	 	494.58344	448.151	 	609.98004	533.4861	 	482.79788	533.1	 	264.19214	574.9344	 	119.86197	623.4775	 	382.24564	669.4273	 	359.0149	714.82056	 	1094.0804	749.3032	 	1323.1003	765.382	 	1230.1504	791.3415	 	202.47134	826.59	 	43.174797	828.0122	 	742.3496	866.27954	 	827.04706	913.18304	*	1316.5613	1033.0192	*	79.45984	1028.5432	 	1056.6499	1058.0702	 	1315.6326	1034.1747	*
109	526.9735	40.156628	 	341.5442	130.47514	 	1195.2787	172.3736	 	1102.6525	156.73505	 	30.116617	208.47498	 	737.52875	255.79436	 	228.35023	361.83093	 	495.34808	448.3134	 	610.0974	534.06616	 	482.6164	533.18823	 	265.0048	574.3289	 	119.74606	623.3841	 	382.74292	668.88464	 	358.50143	715.3959	 	1093.0304	748.61804	 	1323.0682	765.94916	 	1229.6057	790.9936	 	202.74104	826.0275	 	43.555557	828	 	742.8087	865.75507	 	827.2416	913.7702	 	1316.7107	1033.1659	*	79.33845	1028.3773	 	1056.0513	1058.673	 	1315.8372	1034.5	*
110	525.6518	40.411873	 	341.03302	131.09068	 	1194.2886	173.29494	 	1102.6466	157.44684	 	30.233723	208.16861	 	736.8988	255.96288	 	227.5225	362.91232	 	495.27014	447.66608	 	610.4917	534.4612	 	481.85965	534.2334	 	265.62228	575.1525	 	120.06558	623.1742	 	382.5377	668.40985	 	358.67862	715.3748	 	1093.2249	748.58356	 	1323.6954	765.8333	 	1229.5164	791.6741	 	203.17177	825.02435	 	44.135155	829.05396	 	743.2363	865.9049	 	825.64856	913.53235	 	1315.9915	1034.0403	*	79.104164	1028.3	 	1056.1428	1058.552	 	1315.3792	1035.0824	*
111	526.2506	40.316868	 	341.47882	131.47389	 	1194.8	173.64195	 	1102.1614	155.41425	 	29.573309	207.0658	 	737.11035	256.1053	 	226.97087	363.89807	 	494.8186	447.36047	 	610.35254	533.59796	 	481.21988	534.4748	 	265.2993	575.078	 	119.72979	622.69147	 	381.19302	669.067	 	358.66806	715.34454	 	1093.6324	747.24634	 	1323.4514	766.3238	 	1228.5707	791.5094	 	203.60892	824.41797	 	44.83151	827.4671	 	743.19507	866.46533	 	826.8898	913.6489	 	1316.1478	1034.1022	*	80.40249	1028.9543	 	1056.8076	1058.6901	 	1315.6915	1034.7128	*
112	526.3049	40.598183	 	341.2102	131.60493	 	1195.2172	173.00241	 	1101.7806	155.80484	 	28.573694	206.625	 	736.81793	256.1939	 	227.31573	363.7465	 	494.6158	446.96436	 	610.5474	534.64856	 	481.5728	534.4629	 	264.50604	574.4661	 	120.25035	622.385	 	381.6446	669.40405	 	358.67422	714.6564	 	1094.8423	746.6502	 	1322.9327	765.7879	 	1228.8115	791.6897	 	203.58217	823.35376	 	45.626343	827.1008	 	743.2762	866.20874	 	825.95953	913.48553	 	1315.1688	1033.197	*	79.933365	1028.7157	 	1057.3958	1057.859	 	1314.38	1034.38	*
113	527.4243	39.834553	 	340.62976	131.53943	 	1194.9474	173.7994	 	1101.692	155.65186	 	28.796816	207.38577	 	736.3699	256.67184	 	227.60071	364.34006	 	495.5777	446.42563	 	609.81366	533.99	 	481.5425	534.094	 	264.60455	574.03	 	120.21329	622.7951	 	381.44833	669.71985	 	359.18716	715.02795	 	1094.736	746.2514	 	1321.6296	765.5401	 	1228.8458	791.8797	 	204.54875	823.4039	 	45.98853	827.3151	 	743.49286	865.5	 	825.94073	913.97833	 	1315.1632	1033.1149	*	79.73848	1028.8688	 	1057.3296	1056.9624	 	1314.6188	1033.8466	*
114	526.38165	38.955315	 	340.2854	131.26753	 	1194.7885	173.50545	 	1102.0043	156.47406	 	29.024574	207.88469	 	735.89307	255.91714	 	228.26897	364.1092	 	495.7739	446.6869	 	609.0785	533.2076	 	481.36066	533.9126	 	265.03525	572.96954	 	119.660515	622.7727	 	381.87073	670.8377	 	358.8375	715.4375	 	1094.1798	746.74255	 	1321.7826	764.7366	 	1228.0404	790.78656	 	205.16667	823.15826	 	45.891598	828.4919	 	743.79614	866.3641	 	826.07104	912.96875	 	1314.734	1032.8723	*	79.782585	1028.8723	 	1056.4917	1055.3745	 	1315.4364	1031.8536	 
115	527.05475	40.00421	 	339.99673	130.91467	 	1194.1088	173.66148	 	1100.4915	156.7678	 	28.949038	208.29904	 	735.90796	256.5683	 	227.83789	363.94254	 	496.04413	446.8393	 	609.9414	532.8415	 	480.72784	534.09894	 	265.0697	573.0817	 	120.842255	622.2831	 	381.40515	671.2918	 	357.84396	714.43896	 	1094.6915	746.9229	 	1320.831	764.4401	 	1228.5245	791.0942	 	205.57916	823.2792	 	45.202812	828.6593	 	742.5957	866.4514	 	824.60144	913.40436	 	1314.3713	1032.3218	*	79.17822	1030.2465	 	1055.6652	1055.486	 	1314.9012	1031.4243	 
116	527.56506	39.575905	 	340.95236	130.86145	 	1194.7817	174.4426	 	1101.0549	156.3331	 	30.105888	207.81624	 	736.14386	256.64526	 	228.73949	364.1764	 	496.0985	447.4396	 	610.9928	533.12006	 	481.0041	534.288	 	264.85568	573.3407	 	121.24719	623.7767	 	382.63422	670.36975	 	358.89365	713.46826	 	1095.1257	747.05316	 	1320.7277	764.3917	 	1228.7544	789.9539	 	205.62105	823.23865	 	45.681694	829.1218	 	742.38525	865.7918	 	824.21674	913.0422	 	1314.521	1033.1316	*	80.18053	1030.1827	 	1055.0295	1054.5225	 	1315.2079	1032.1046	 
117	527.7503	39.875446	 	340.71786	131.3641	 	1193.8511	173.45221	 	1098.9617	155.33502	 	30.091858	207.71251	 	736.5754	257.48068	 	228.10648	365.06415	 	495.46136	448.0869	 	610.7872	532.40186	 	480.76886	535.6399	 	264.35437	573.69904	 	122.10056	624.846	 	382.77646	671.11774	 	358.74185	713.52124	 	1095.6464	747.90216	 	1320.6276	763.43713	 	1228.3535	790.18256	 	206.40985	823.53467	 	44.761517	829.0542	 	742.3725	867.6105	 	824.57477	913.42523	 	1314.5769	1032.0604	*	80.05686	1029.4249	 	1055.1086	1055.1611	 	1315.1392	1031.1732	 
118	527.5108	40.102394	 	341.276	131.67964	 	1193.573	173.3135	 	1099.8075	154.59627	 	29.98934	208.11116	 	736.2572	257.63052	 	229.33577	365.0044	 	495.50992	447.74588	 	611.0903	531.6705	 	480.54947	535.4131	 	265.21567	574.18164	 	121.97257	625.12024	 	382.43494	671.53186	 	357.87817	713.5652	 	1095.2786	747.78064	 	1320.8046	763.54614	 	1227.5059	790.0857	 	206.80405	823.6478	 	45.14027	828.43555	 	741.7191	867.56323	 	825.40857	913.66547	 	1314.8407	1031.5	*	79.95943	1029.7161	 	1055.0454	1054.5085	 	1315.3212	1030.7119	 
119	527.5516	40.504795	 	341.60223	131.15259	 	1193.4893	173.08623	 	1099.9553	154.28038	 	31.269833	208.01323	 	736.24524	258.35538	 	229.70589	364.2	*	495.6243	447.0017	 	610.3767	532.29724	 	479.61096	535.8222	 	264.18362	574.41516	 	122.34107	624.38043	 	381.65604	671.4753	 	357.91736	715.19885	 	1095.5234	747.4347	 	1321.0854	763.1952	 	1227.3591	790.14844	 	205.54306	823.33057	 	44.516	827.70264	 	741.67834	868.35815	 	825.8137	913.8446	 	1315.3369	1031.2065	*	80.734184	1029.4823	 	1055.47	1054.6526	 	1316.0734	1030.3694	 
120	527.0029	41.046417	 	341.60742	132.08	 	1193.8717	173.09224	 	1100.8339	155.41147	 	31.124876	208.46841	 	736.6962	258.17264	 	230.3965	364.08163	*	494.94247	448.19138	 	610.6713	532.61017	 	480.18237	535.788	 	264.53384	574.46375	 	122.2662	623.493	 	381.3909	672.1052	 	358.85062	714.45654	 	1094.1022	747.78876	 	1319.7295	762.9232	 	1226.3938	790.627	 	205.27104	822.8696	 	44.883892	827.9228	 	742.09753	867.72406	 	825.69147	913.4352	 	1316.4788	1030.5532	*	80.62514	1031.252	 	1055.9738	1053.6538	 	1317.1702	1029.9446	 
121	527.09247	41.541225	 	341.91815	132.2634	 	1194.2191	173.56146	 	1100.5145	156.18367	 	31.689873	209.05598	 	735.77625	257.46536	 	231.36324	364.25146	*	495.5011	447.87863	 	611.34906	531.7278	 	480.356	535.896	 	264.55933	575.78326	 	122.29943	623.30084	 	380.92984	672.875	 	358.42297	715.2227	 	1094.3234	748.45306	 	1319.493	764.0069	 	1226.6859	790.9162	 	205.2127	823.4392	 	45.32749	827.6631	 	741.7517	867.3157	 	826.0465	914.84595	 	1316.6625	1031.075	*	81.1491	1032.3049	 	1055.4	1053.7815	 	1317.6309	1029.7616	 
122	526.6351	41.524883	 	341.94275	132.61884	 	1194.1658	173.21114	 	1100.0206	156.45	 	31.789757	209.01219	 	736.7146	256.80316	 	229.95227	363.6219	*	494.55942	447.4835	 	610.8789	532.1358	 	480.20053	535.64703	 	264.54102	575.71594	 	121.622856	623.2743	 	379.79526	673.595	 	357.5764	715.6236	 	1093.0084	747.78986	 	1320.4417	764.04974	 	1226.5771	791.30994	 	205.16437	823.1077	 	45.810204	827.8497	 	741.85913	867.4075	 	826.79095	913.93567	 	1316.3961	1031.8116	*	81.21444	1032.5695	 	1055.3003	1053.9889	 	1317.4376	1030.0538	 
123	527.51416	41.508263	 	342.24344	132.64723	 	1193.4562	173.3183	 	1100.6167	156.91066	 	32.651127	208.52551	 	736.3239	256.59378	 	230.47089	364.0677	*	494.51318	447.37595	 	610.28864	532.2585	 	480.5763	535.8186	 	264.93494	575.2964	 	122.79404	623.2244	 	380.06314	674.1868	 	356.761	715.69366	 	1092.4025	748.1075	 	1319.3147	763.6862	 	1226.5884	791.1625	 	204.9474	823.53925	 	45.63755	826.52203	 	741.91583	867.4193	 	827.2427	914.56433	 	1317.2975	1031.8925	*	81.985146	1032.654	 	1055.5272	1054.2886	 	1318.4814	1030.1324	 
124	527.4688	41.903004	 	342.89328	132.02866	 	1193.9292	173.53493	 	1100.6063	156.38794	 	33.104717	208.2934	 	736.75714	257.4408	 	230.8058	364.84058	*	495.2492	447.18994	 	611.6801	531.94977	 	480.4414	535.5677	 	265.34375	575.4086	 	123.41843	623.2131	 	380.24365	674.2881	 	356.90054	716.4564	 	1091.9672	749.7818	 	1319.9248	764.5436	 	1225.9462	790.2191	 	204.09079	823.08673	 	44.41801	826.70294	 	742.6989	867.6102	 	828.11145	913.9357	 	1317.2671	1032.2261	*	82.17159	1032.0175	 	1055.7473	1053.6597	 	1318.7761	1030.4033	 
125	527.3407	42.26744	 	343.27777	132.14085	 	1194.3037	173.3765	 	1100.9207	156.42918	 	32.47287	208.86627	 	736.4938	258.1797	 	230.00288	364.85736	*	495.3347	446.49796	 	611.7068	532.75433	 	479.41513	536.5744	 	265.4501	575.64966	 	123.71951	623.4182	 	380.24042	674.43097	 	357.67944	716.98083	 	1092.1963	750.5074	 	1319.8551	764.99493	 	1225.4865	791.0612	 	204.08199	822.9234	 	43.051212	827.8504	 	743.68317	867.9198	 	827.9514	913.7728	 	1317	1032.7439	*	81.86085	1031.7625	 	1056.19	1053.8954	 	1318.153	1030.8024	 
126	527.8349	43.101616	 	343.55087	132.12936	 	1194.7288	171.77556	 	1101.3976	155.4383	 	34.358635	208.60815	 	737.7553	258.03357	 	230.34006	364.96973	*	495.63608	445.64316	 	611.8602	532.5218	 	479.53076	535.55896	 	266.23007	575.94354	 	124.07725	623.9101	 	381.24738	674.4856	 	358.39465	716.4494	 	1091.8453	750.84534	 	1320.3558	766.75275	 	1225.4224	791.48975	 	204.00865	821.9314	 	43.798103	828.084	 	744.7043	867.965	 	827.969	912.91705	 	1315.6522	1032.6631	*	82.445915	1031.1368	 	1055.3529	1053.9222	 	1316.5062	1031.3906	 
127	527.0706	42.99537	 	343.95114	132.41739	 	1194.2373	170.95612	 	1101.987	155.57492	 	34.848923	207.52899	 	737.3134	257.3361	 	229.18391	364.53592	*	495.1878	445.7981	 	612.0271	532.1823	 	478.54517	534.5168	 	265.4351	576.1947	 	123.238335	623.32886	 	380.6391	673.9593	 	357.76288	716.5664	 	1091.9323	749.6931	 	1320.6893	767.7913	 	1225.4403	791.5413	 	204.57774	821.0603	 	43.28686	828.7064	 	744.7493	867.99194	 	827.8131	913.1075	 	1315.2803	1032.9506	*	82.20727	1031.1272	 	1053.772	1054.5518	 	1316.0835	1031.6381	 
