Frame	X1	Y1	Flag1	X2	Y2	Flag2	X3	Y3	Flag3	X4	Y4	Flag4	X5	Y5	Flag5	X6	Y6	Flag6	X7	Y7	Flag7	X8	Y8	Flag8	X9	Y9	Flag9	X10	Y10	Flag10	X11	Y11	Flag11	X12	Y12	Flag12	X13	Y13	Flag13	X14	Y14	Flag14	X15	Y15	Flag15	X16	Y16	Flag16	X17	Y17	Flag17	X18	Y18	Flag18	X19	Y19	Flag19	X20	Y20	Flag20	X21	Y21	Flag21	X22	Y22	Flag22	X23	Y23	Flag23
Tracks 1 to 23																																																																					
138	842.0631	111.47373	 	736.62256	140.01225	 	1087.1813	190.86086	 	36.91227	252.50746	 	650.80994	261.44843	 	1364.7805	300.3812	 	922.6504	316.5609	 	161.18866	367.9644	 	401.21515	380.3484	 	605.84076	385.08228	 	987.2814	433.01794	 	461.2598	494.19092	 	358.73926	536.0582	 	767.2348	579.8383	 	891.3292	696.65845	 	1240.6401	723.15826	 	645.77026	755.9502	 	74.74272	836.06287	 	1222.6198	875.86597	 	1312.0361	913.27124	 	731.9015	953.80206	 	822.356	1040.9379	 	1141.5507	1058.7804	 
139	843.0493	111.67228	 	739.14	140.15062	 	1087.4078	191.3497	 	37.95915	251.87744	 	653.5151	261.63556	 	1365.591	300.6966	 	923.5943	316.31082	 	163.9608	368.15198	 	402.2578	380.72153	 	605.94495	385.4865	 	988.0031	433.07047	 	461.46677	494.40146	 	359.82333	535.97516	 	767.00183	580.0358	 	892.3112	697.09174	 	1241.8549	723.9261	 	647.0389	756.285	 	76.19967	836.1608	 	1223.5242	876.39105	 	1312.8323	913.48096	 	732.47473	953.8086	 	824.2397	1041.1355	 	1142.5607	1058.9497	 
140	841.43445	110.70467	 	737.5864	139.02504	 	1085.9991	190.47035	 	36.306805	251.95963	 	651.76886	260.39642	 	1364.5148	300.11325	 	923.56696	315.9233	 	160.04845	366.4429	 	401.5451	380.27783	 	604.91565	385.4882	 	987.2834	432.41806	 	459.82175	494.50168	 	358.48294	535.20984	 	766.2414	579.6699	 	890.8474	695.89557	 	1239.7239	723.05945	 	645.2935	756.0282	 	75.86966	834.7623	 	1222.8187	875.87537	 	1312.0187	913.13855	 	731.7732	953.0801	 	823.79486	1040.0592	 	1141.5961	1058.5818	 
141	841.269	111.110954	 	738.02423	139.74158	 	1086.0602	190.36751	 	36.34343	252.44858	 	651.15533	261.7527	 	1364.4629	300.96228	 	923.7189	315.51508	 	160.49913	369.6252	 	401.1001	380.44382	 	604.65894	385.46786	 	987.1693	433.75504	 	460.06863	494.95267	 	358.72473	536.0489	 	766.619	579.65564	 	890.2526	696.7051	 	1239.1483	724.6501	 	645.67755	756.30426	 	76.466736	834.4307	 	1222.8071	876.0225	 	1312.4911	913.60077	 	732.24133	953.0907	 	823.7355	1040.0315	 	1141.0293	1058.861	 
142	842.15234	111.20097	 	740.6447	138.92845	 	1087.3807	190.9023	 	37.374138	253.0023	 	653.8713	260.71265	 	1365.2555	301.2418	 	924.7536	316.10043	 	164.98627	367.4433	 	402.0039	379.94308	 	605.7286	384.38092	 	987.8148	434.00363	 	460.74985	494.6368	 	359.2162	536.49207	 	767.81244	579.7589	 	891.318	696.2927	 	1241.2583	723.7815	 	647.17413	755.949	 	77.23308	834.23474	 	1223.9702	876.35657	 	1313.1207	913.44714	 	733.0552	953.80646	 	824.97784	1040.0515	 	1142.3812	1058.7454	 
143	840.56213	111.50627	 	736.07086	140.00166	 	1086.311	189.8042	 	35.4874	252.46678	 	649.1337	262.1276	 	1364.0751	301.4565	 	923.7576	315.84018	 	158.514	369.4895	 	400.8391	379.36258	 	604.32166	384.2549	 	986.5468	433.1915	 	459.9227	495.242	 	358.10236	536.2991	 	766.67816	578.73834	 	889.10974	696.6027	 	1238.4982	723.5633	 	645.67017	756.4987	 	76.103065	834.99207	 	1222.4558	876.12115	 	1312.6621	913.0487	 	731.56775	953.2504	 	822.7069	1040.0634	 	1140.554	1058.5612	 
144	842.15186	111.3792	 	739.3851	139.9959	 	1088.124	190.71515	 	35.814728	253.10817	 	652.63495	262.03232	 	1364.6135	300.66455	 	924.91425	315.69376	 	165.17255	368.73566	 	401.39087	380.19598	 	605.51636	384.7238	 	987.4261	434.03412	 	461.11118	495.20148	 	358.92673	536.6436	 	767.8278	579.57794	 	890.31885	697.0494	 	1240.9375	723.69464	 	647.30927	757.0302	 	78.01724	835.1946	 	1224.1116	876.5502	 	1313.4503	912.92645	 	732.57825	953.7803	 	824.4502	1040.5109	 	1142.5587	1058.9236	 
145	842.07623	111.191124	 	738.20013	139.78629	 	1087.8898	190.71214	 	35.66953	252.41638	 	651.1798	261.0944	 	1364.2117	300.53845	 	925.2921	315.01974	 	163.08788	367.65585	 	400.7712	380.0943	 	605.7688	383.49548	 	987.32245	432.73203	 	460.96536	495.07632	 	358.49707	536.48627	 	767.3821	579.422	 	889.4655	696.49066	 	1239.7195	723.3816	 	646.3891	755.6248	 	77.22429	834.55524	 	1223.4526	875.0403	 	1312.5276	911.9399	 	731.97546	952.8803	 	824.0681	1039.3142	 	1141.7537	1058.3596	 
146	842.4704	111.75911	 	739.14703	140.85957	 	1088.4465	189.98064	 	34.91934	252.56178	 	651.7036	262.73834	 	1365.0822	301.52365	 	925.6871	314.62228	 	165.13628	369.54648	 	400.8589	380.82443	 	605.7311	383.82373	 	987.41956	432.88998	 	461.37738	496.05118	 	358.87302	536.79474	 	767.96423	579.6252	 	889.24896	696.95966	 	1240.1349	724.60474	 	647.10986	756.8502	 	77.39503	834.4873	 	1223.94	875.5045	 	1312.5707	912.60767	 	732.39777	952.43317	 	824.8191	1039.9081	 	1142.3325	1058.5454	 
147	842.9764	112.183914	 	740.4644	141.24255	 	1088.5521	189.96011	 	35.231693	252.15675	 	652.62964	261.82703	*	1365.4841	301.96042	 	925.9303	315.21182	 	166.52995	367.72733	 	401.06992	380.283	 	605.8453	383.27682	 	986.8165	433.53366	 	462.24323	496.3928	 	359.43216	536.3389	 	767.4408	578.90137	 	890.1975	697.2329	 	1241.204	725.159	 	647.2949	755.6519	 	78.11931	834.06555	 	1224.5922	874.9666	 	1312.9412	913.0884	 	733.0429	952.11584	 	824.6715	1039.2888	 	1143.1261	1058.2528	 
148	841.43164	112.07802	 	737.2781	140.967	 	1087.0923	189.7945	 	34.020844	252.3161	 	649.418	261.12488	*	1364.3748	302.21515	 	925.0823	315.1916	 	160.90909	367.6556	 	399.76312	379.5916	 	605.12036	383.1676	 	985.89966	432.59024	 	461.14774	495.2687	 	358.45404	536.02673	 	766.47906	578.2012	 	889.66315	696.9895	 	1238.7104	725.1315	 	646.0084	755.6901	 	76.57155	833.9309	 	1223.3431	874.807	 	1312.4073	911.85944	 	732.9245	951.5654	 	823.8361	1038.8859	 	1140.7351	1058.3163	 
149	844.0383	112.73798	 	741.71106	141.93282	 	1088.6619	190.07057	 	36.394615	253.51031	 	654.1371	261.852	*	1364.6448	303.14645	 	925.36676	315.26514	 	168.0373	368.376	 	400.0551	380.79175	 	606.9878	383.45123	 	986.76953	433.10135	 	463.26697	495.8473	 	359.7989	536.5546	 	767.42413	578.9004	 	891.5006	697.816	 	1241.4341	725.5457	 	648.89484	756.6488	 	78.13313	834.06696	 	1225.442	876.0431	 	1313.2655	912.68475	 	734.1937	952.70154	 	825.73535	1039.7832	 	1143.1447	1059.053	 
150	843.4182	111.44719	 	738.53546	141.38683	 	1087.845	188.84555	 	35.825314	252.49599	 	651.6156	259.66498	*	1363.2811	302.77512	 	924.9836	314.74097	 	163.92857	366.7796	 	398.8028	380.95642	 	605.2331	382.26324	 	986.156	432.59766	 	462.61536	495.6373	 	359.1821	536.24927	 	766.3738	578.0198	 	890.3041	697.1903	 	1241.2062	724.0848	 	646.8373	755.1459	 	77.355736	833.3272	 	1223.9066	875.4786	 	1312.3062	912.3162	 	733.47925	951.8851	 	824.52625	1038.7468	 	1142.1188	1058.805	 
151	843.71295	111.31147	 	737.8653	142.90376	 	1087.4683	189.2715	 	35.299656	252.95924	 	650.32477	261.48758	 	1363.3414	301.9959	 	924.50055	314.96753	 	164.01529	369.7489	 	399.23886	380.57407	 	604.9906	382.4455	 	986.3282	432.8448	 	462.96344	496.6018	 	358.6955	537.07184	 	765.99506	579.3155	 	890.46533	698.6691	 	1242.0195	724.1182	 	645.98474	755.7247	 	77.153404	833.91473	 	1223.6744	875.8781	 	1312.3169	912.3761	 	734.2388	952.2842	 	825.0274	1038.6095	 	1141.9816	1059.003	 
152	844.0345	111.09886	 	739.23016	141.03542	 	1087.958	188.84024	 	35.813972	252.67654	 	652.1409	259.98657	 	1363.9341	301.48462	 	924.5329	315.02478	 	167.57414	366.84686	 	399.41446	380.23334	 	606.0076	382.3402	 	986.90436	432.7148	 	463.5276	496.8371	 	359.23358	536.088	 	766.3576	579.095	 	890.9498	697.3949	 	1243.0348	722.9765	 	647.08716	754.8556	 	77.31504	834.3024	 	1224.7308	876.0327	 	1312.3855	912.1951	 	734.81195	952.1706	 	825.83075	1038.5448	 	1142.3944	1059.0214	 
153	843.46985	110.343094	 	737.5017	141.38078	 	1087.6975	189.02919	 	35.534996	252.20567	 	650.9132	261.12808	 	1363.7566	301.44226	 	924.3326	315.12234	 	164.59306	368.14005	 	400.2816	380.1552	 	605.88776	382.5085	 	986.3399	432.17926	 	462.54395	496.6245	 	358.38318	536.281	 	765.42334	578.9444	 	890.64154	696.39136	 	1242.6359	722.8519	 	646.3111	755.02936	 	76.701096	833.6041	 	1223.8683	875.96533	 	1311.7913	911.02167	 	734.9009	952.2556	 	825.5386	1038.386	 	1141.6655	1058.7871	 
154	844.6667	110.5958	 	739.83014	141.67596	 	1089.0865	189.55586	 	36.98246	252.45285	 	654.5509	262.01157	 	1364.9147	301.89716	 	924.0495	315.58176	 	170.06136	368.5751	 	401.88818	380.29477	 	606.74066	382.99323	 	986.81445	432.87283	 	462.87976	497.42078	 	359.02963	536.21075	 	766.14594	579.5265	 	891.77856	696.9882	 	1244.1038	723.1881	 	648.3937	755.0778	 	77.78399	833.65186	 	1225.2922	875.86694	 	1312.5667	911.2864	 	734.57733	952.9947	 	827.89594	1039.7087	 	1143.3174	1059.4174	 
155	843.45416	110.059456	 	735.66376	140.4948	 	1087.8438	188.82843	 	36.58718	251.8453	 	650.4004	260.82104	 	1364.0398	301.7369	 	923.6339	315	 	164.4701	366.16315	 	401.0958	379.5533	 	605.0173	381.48242	 	986.47296	432.24225	 	461.72452	496.25476	 	357.53342	535.6371	 	765.0309	577.82697	 	890.3385	695.6239	 	1242.4865	722.1669	 	647.70404	753.6253	 	77.38537	833.0764	 	1223.8376	875.71344	 	1313.0836	910.2328	 	734.3722	952.35876	 	826.8933	1039.2032	 	1141.605	1058.7997	 
156	845.2847	111.08475	 	736.8162	142.23154	 	1087.9388	188.7795	 	36.941074	251.73856	 	651.2607	262.85223	 	1363.9735	302.01608	 	923.7843	315.6999	 	165.51491	368.3816	 	400.64923	379.97495	 	605.30853	381.40228	 	986.3412	431.99496	 	462.58896	496.4555	 	357.65677	536.47076	 	764.8541	577.7998	 	890.35144	695.9862	 	1242.7333	723.0003	 	648.86804	753.88873	 	77.97181	834.1667	 	1224.3909	876.5566	 	1312.9456	910.88837	 	734.331	953.1564	 	827.15546	1039.5516	 	1142.0974	1059.1945	 
157	846.3656	111.24195	 	738.9978	140.89702	 	1088.7131	188.59344	 	37.497707	251.25716	 	654.43304	261.69672	 	1364.9437	302.5659	 	923.6339	315.48215	 	168.18033	365.9581	 	401.08148	379.7182	 	606.0148	381.31763	 	986.7752	431.92322	 	463.0789	497.38882	 	357.8272	536.6722	 	765.5587	577.62054	 	891.20215	695.0321	 	1244.115	722.11145	 	649.3619	753.4083	 	78.523026	833.58276	 	1225.8529	876.07654	 	1313.526	911.1182	 	734.47876	953.0352	 	828.43933	1039.0693	 	1142.7319	1059.1649	 
158	845.3258	111.007355	 	736.22974	140.91725	 	1087.4021	188.58698	 	36.005733	251.86296	 	651.1462	261.937	 	1364.4775	301.84262	 	923.1439	315.0796	 	165.47693	368.24802	 	400.45554	380.32047	 	604.6724	381.54788	 	986.5686	431.4775	 	462.43387	497.99384	 	357.22104	536.82495	 	765.15424	577.4351	 	889.3212	695.3118	 	1242.6987	722.4868	 	649.1648	754.68726	 	77.985146	833.66833	 	1224.4337	875.8135	 	1313.448	911.1472	 	733.4065	953.0571	 	826.79364	1039.0388	 	1141.7548	1059.1631	 
159	845.11926	111.16949	 	738.3693	141.52351	 	1087.4841	189.75246	 	37.140923	252.19798	 	653.6819	263.41293	 	1365.0735	302.80728	 	924.5927	316.15686	 	169.43703	369.203	 	401.37888	381.03	 	606.12195	382.4604	 	987.9086	432.56335	 	463.43555	498.16534	 	357.1838	537.1361	 	766.2247	578.0261	 	891.1044	695.30896	 	1244.37	723.1142	 	649.3846	754.67065	 	78.97291	834.03204	 	1224.5748	876.53375	 	1313.7886	912.1924	 	733.59656	953.4232	 	827.9068	1039.6592	 	1142.871	1058.9757	 
160	844.4243	110.52373	 	737.056	140.52759	 	1087.6234	188.98967	 	36.708668	251.46864	 	651.39984	261.2636	 	1365.0461	301.41055	 	923.9997	315.43573	 	168.239	366.43256	 	400.9894	380.18246	 	605.03455	381.45526	 	988.0438	432.51236	 	463.25558	497.9396	 	357.37186	536.4332	 	766.20264	577.6727	 	890.8263	695.09625	 	1243.6788	721.6557	 	649.263	754.9115	 	77.60077	832.50385	 	1224.7045	875.9355	 	1313.3429	911.1439	 	732.75446	953.6452	 	827.49695	1038.7294	 	1142.1	1058.8673	 
161	845.1979	110.1042	 	737.27606	143.09346	 	1086.943	189.62225	 	36.970352	252.65108	 	651.15686	264.00748	 	1365.1592	301.9174	 	924.5218	315.01007	 	168.7474	370.81445	 	402.23764	380.2154	 	604.46277	381.6229	 	988.1637	433.28082	 	462.94852	498.41672	 	358.01736	537.3569	 	765.4342	578.27124	 	891.42017	696.0068	 	1243.1449	723.5672	 	649.43713	755.795	 	77.451645	833.30273	 	1224.7029	876.24615	 	1312.7998	911.7097	 	732.9471	954.29333	 	828.28986	1039.526	 	1142.041	1059.4554	 
162	846.0636	109.10995	 	738.6895	141.72653	 	1087.1259	189.04614	 	37.270607	252.77089	 	653.7203	262.18182	 	1366.4476	301.90482	 	924.77234	315.2232	 	171.45341	367.16205	 	401.88837	380.45523	 	605.30115	381.2048	 	989.0693	433.3424	 	463.24213	498.0129	 	358.3438	537.44336	 	765.8323	578.5203	 	892.1731	695.73474	 	1243.4644	723.6502	 	650.7443	754.66144	 	78.191925	833.19525	 	1225.3287	875.8584	 	1312.4618	911.6587	 	733.1411	953.98486	 	828.8243	1039.2113	 	1141.7395	1059.3226	 
163	844.3416	109.19174	 	735.31134	143.32246	 	1086.1206	188.68123	 	36.544025	252.54173	 	649.9424	263.15207	 	1365.6323	301.60785	 	923.26154	314.68997	 	164.98141	368.21622	 	401.0556	379.91284	 	604.2189	381.6533	 	988.0118	433.68588	 	462.69168	497.71136	 	357.3597	537.25793	 	765.537	578.1245	 	891.13617	696.3768	 	1241.7482	723.173	 	649.13226	754.0843	 	77.123825	832.4448	 	1223.8894	875.95544	 	1311.5474	912.0775	 	732.2886	953.67554	 	826.85736	1039.8519	 	1140.6582	1059.5763	 
164	846.43256	109.71076	 	738.3734	142.77144	 	1087.7478	188.7139	 	37.283382	252.62263	 	653.8768	263.09872	 	1366.5714	302.13077	 	923.5748	315.2141	 	171.46027	367.2597	 	401.19626	380.54077	 	605.76086	381.3919	 	989.0676	434.3352	 	464.48535	498.5907	 	358.1486	538.01044	 	766.27527	578.9612	 	892.4606	696.7406	 	1243.8785	723.2814	 	651.08777	753.71735	 	79.049805	833.0867	 	1225.1067	876.45496	 	1312.2272	912.4202	 	733.5263	953.7129	 	827.8039	1040.8922	 	1141.8977	1059.694	 
165	846.1387	109.334274	 	737.3336	141.7144	 	1087.1641	188.11551	 	36.71905	251.69908	 	652.5418	261.29373	 	1366.4073	301.19318	 	923.5723	314.79938	 	169.36401	365.59973	 	401.6493	380.2443	 	604.8035	381.35956	 	989.0845	432.9823	 	463.71698	498.36172	 	357.15436	536.8166	 	765.89545	578.5384	 	891.5701	696.0492	 	1243.4303	722.27496	 	651.0223	752.769	 	79.15165	833.1286	 	1224.6597	875.3296	 	1312.1771	911.2063	 	733.439	953.0028	 	826.83813	1039.1111	 	1141.83	1059.3048	 
166	846.6615	109.5175	 	737.5361	143.47736	 	1087.356	188.48083	 	36.590286	252.41371	 	651.5389	263.7076	 	1366.0194	302.37097	 	924.1869	315.1908	 	169.83788	369.23477	 	401.9449	380.0859	 	604.30566	382.33615	 	989.1882	433.26276	 	464.6828	498.3476	 	357.83527	537.1169	 	766.11975	578.521	 	892.00415	696.5596	 	1243.416	722.53937	 	650.79486	753.4812	 	79.103294	832.98737	 	1225.0543	875.8459	 	1312.1438	911.14435	 	734.46136	953.66003	 	826.5741	1039.6183	 	1141.7881	1059.3608	 
167	847.50116	109.61262	 	740.0724	142.75987	 	1087.64	189.02686	 	36.754005	252.27632	 	654.28046	262.425	 	1366.3313	302.08188	 	924.51556	314.99194	 	172.68501	366.30573	 	402.15814	380.21762	 	604.4604	382.32455	 	989.48486	433.49887	 	465.4362	497.45764	 	358.31317	537.2911	 	766.4231	577.6568	 	892.39026	695.90826	 	1244.5463	721.81177	 	651.8856	753.5376	 	79.26663	832.53436	 	1225.7483	875.4881	 	1312.7136	910.95654	 	734.2809	953.30884	 	826.99817	1039.3156	 	1141.8546	1059.2661	 
168	846.785	109.150116	 	736.77576	142.45598	 	1086.6085	187.8044	 	36.022858	250.84628	 	650.54956	262.80487	 	1365.9146	301.26077	 	923.8521	313.9323	 	167.15598	367.8565	 	402.22382	379.44043	 	602.60846	382.86496	 	988.22156	433.37228	 	464.40298	497.3686	 	357.44266	536.9572	 	765.813	577.147	 	890.72406	696.07715	 	1242.0435	721.13763	 	649.9237	753.1519	 	78.09021	832.75305	 	1224.4276	874.9877	 	1312.0598	910.5	 	733.22833	951.8763	 	825.35187	1038.8088	 	1140.5034	1059.4889	 
169	847.82733	109.402534	 	741.28064	142.97623	 	1088.2333	188.89738	 	38.45252	251.63559	 	655.89984	264.32468	 	1367.0079	301.5968	 	925.06976	314.24265	 	174.65392	368.26038	 	403.30276	381.02466	 	604.26245	383.59412	 	988.7901	434.06677	 	465.87744	497.82867	 	358.47964	537.84106	 	766.3283	577.9111	 	892.3543	696.715	 	1243.6777	721.6712	 	652.24664	754.5627	 	80.016075	833.2428	 	1225.8704	875.0087	 	1312.9968	911.3596	 	734.4972	951.0793	 	828.0536	1039.9087	 	1142.4583	1059.6705	 
170	846.9314	108.08843	 	739.36566	142.07379	 	1087.1957	188.19682	 	38.020916	251.43008	 	652.9029	262.5752	 	1365.3834	301.8257	 	924.75836	313.91888	 	170.38486	366.7502	 	402.2539	380.61774	 	603.2899	383.50452	 	988.40466	433.8724	 	464.18735	497.08408	 	357.27673	536.66693	 	765.46423	577.17	 	890.9529	696.4292	 	1241.6857	720.0262	 	650.6585	753.5411	 	78.7112	832.11584	 	1224.6744	874.02515	 	1312.606	910.4583	 	733.6983	951.3534	 	826.673	1038.5485	 	1141.2046	1059.4095	 
171	847.6893	108.17853	 	739.8768	143.0602	 	1087.2349	189.13066	 	38.668667	252.03345	 	653.1129	264.40646	 	1364.7971	302.26132	 	925.15576	313.98694	 	171.13097	370.13367	 	403.16315	381.90033	 	603.5272	384.99973	 	988.6389	434.0045	 	465.0872	498.20303	 	357.3117	536.9554	 	765.13275	578.13885	 	889.86	696.9688	 	1241.6973	720.7614	 	650.8297	754.45197	 	79.33223	832.8185	 	1225.1943	873.5107	 	1312.1799	911.62866	 	733.5157	951.7584	 	827.1451	1039.4946	 	1141.3629	1059.9286	 
172	848.1873	106.7832	 	741.78516	141.95154	 	1086.8958	188.84537	 	38.668	251.94571	 	654.2106	261.839	 	1364.9738	302.8788	 	925.50946	313.8712	 	173.8938	366.96945	 	403.07504	382.38577	 	603.33325	384.41888	 	989.1268	434.4142	 	465.52026	498.58447	 	357.67227	536.85077	 	765.5636	577.6395	 	890.29474	697.683	 	1242.3397	720.9243	 	651.12036	753.4325	 	79.59577	832.27	 	1225.2573	872.9472	 	1312.3552	911.8761	 	733.91205	952.01996	 	828.61743	1038.5989	 	1141.5643	1059.8197	 
173	847.23096	105.86462	 	738.04706	142.01956	 	1085.8644	188.83769	 	37.176888	252.5653	 	649.1676	262.352	 	1363.6871	302.3036	 	924.62823	313.71906	 	168.53128	367.59204	 	402.83072	382.12466	 	602.7801	384.39886	 	988.35596	433.67712	 	465.25055	498.60617	 	357.4655	536.6579	 	764.90735	578.1337	 	889.14685	697.4906	 	1240.2979	721.23425	 	649.014	753.9104	 	77.881165	831.5637	 	1224.34	872.226	 	1311.2574	911.37476	 	733.5206	950.8194	 	826.9588	1038.0051	 	1140.6537	1059.5751	 
174	849.079	106.32727	 	742.0258	142.95667	 	1086.8741	189.68187	 	37.759724	252.69794	 	653.7303	263.562	 	1364.5614	302.4737	 	924.332	314.1894	 	175.47018	368.76016	 	403.1894	381.93927	 	604.08655	385.4214	 	988.77423	434.28183	 	466.30804	499.1715	 	358.0736	537.06116	 	765.532	579.2265	 	891.3518	698.1901	 	1242.0048	722.15314	 	651.08716	755.4803	 	78.65458	832.55695	 	1225.8676	873.487	 	1311.5021	912.5929	 	734.0954	951.3322	 	828.3226	1039.0348	 	1142.0028	1059.7231	 
175	848.16626	105.39237	 	739.5731	141.55867	 	1085.9359	188.18207	 	36.168	251.21364	 	650.1553	262.20624	 	1363.9749	301.17194	 	923.78784	313.94098	 	169.37744	366.20425	 	402.1784	380.72	 	603.3128	384.20166	 	987.4434	433.88263	 	465.03506	499.09732	 	357.22525	535.57043	 	764.5746	578.0111	 	890.0338	696.9126	 	1240.6692	720.5647	 	649.2531	754.52814	 	77.48888	831.5345	 	1224.5758	872.4192	 	1311.1024	911.4193	 	733.4669	952.02637	 	827.2261	1037.0232	 	1141.0594	1059.5353	 
176	849.0444	106.18174	 	740.6296	143.8376	 	1086.7533	188.37718	 	36.88987	251.45503	 	651.5032	265.01447	 	1364.4365	301.7021	 	924.1687	314.08685	 	172.15814	368.40036	 	402.77914	381.3397	 	603.4429	384.73373	 	987.3079	434.4843	 	465.71872	498.80566	 	357.67966	535.4394	 	764.81915	578.3823	 	890.23126	697.2201	 	1240.972	720.45	 	649.8153	755.14197	 	77.69058	832.20135	 	1224.1946	872.50055	 	1311.2087	911.126	 	734.01886	952.84064	 	827.71893	1038.0573	 	1142.1093	1059.6758	 
177	850.2696	106.24858	 	742.76154	142.42906	 	1087.0349	188.14832	 	37.589294	250.46623	 	652.94183	263.87982	 	1365.1053	301.0139	 	923.911	314.0128	 	174.91652	365.97156	 	403.2564	381.90155	 	604.4399	384.51758	 	987.3553	434.85052	 	466.53543	499.4848	 	358.4576	536.1367	 	765.1054	578.66956	 	890.57324	696.9054	 	1240.401	719.8217	 	651.3738	754.81903	 	78.918236	831.50494	 	1224.5198	872.71075	 	1311.5154	911.693	 	734.4076	952.7975	 	829.5777	1037.7266	 	1142.9686	1059.6072	 
178	848.5571	106.304756	 	740.2694	142.17357	 	1086.3436	187.97629	 	36.120216	250.2807	 	650.28815	264.69434	 	1364.2434	300.9607	 	923.218	313.58264	 	169.86339	366.11768	 	402.58618	381.44348	 	603.71265	384.75113	 	986.8395	434.17453	 	465.92416	499.4702	 	357.4076	535.8879	 	763.9329	578.60144	 	890.20325	697.63666	 	1239.8727	719.57214	 	650.11487	754.8908	 	77.20909	830.8631	 	1222.5753	872.079	 	1310.8718	911.6112	 	733.3285	952.8453	 	828.5554	1037.4714	 	1141.5983	1059.4889	 
179	849.8284	106.926384	 	743.41235	142.05745	 	1087.4799	188.8868	 	37.677612	250.35666	 	652.74744	265.42264	 	1364.8812	301.71954	 	923.49945	314.89566	 	174.10475	367.64914	 	403.33566	381.40887	 	605.7895	386.50958	 	986.8491	434.45825	 	465.89923	499.75476	 	358.39658	536.0503	 	764.42395	579.8574	 	890.94434	697.7369	 	1240.8724	720.0679	 	652.0785	755.40137	 	78.24019	831.1904	 	1222.414	872.50226	 	1311.9178	912.4262	 	733.5213	953.76794	 	829.2218	1037.1427	 	1142.3357	1059.8943	 
180	848.50397	106.48132	 	740.4053	141.06244	 	1087.274	187.91426	 	36.999428	249.47311	 	650.47656	262.86188	 	1364.0741	300.66135	 	922.78784	313.9538	 	171.2546	364.14246	 	402.7859	380.73117	 	604.7097	385.28973	 	986.26013	434.17358	 	465.81445	499.44675	 	356.70264	535.8298	 	763.7602	578.6724	 	890.09595	696.9923	 	1239.606	718.87225	 	650.3307	753.9711	 	77.36359	831.0165	 	1221.6294	872.0785	 	1311.4502	911.1315	 	732.9731	952.9203	 	828.1732	1036.5586	 	1141.7489	1059.6294	 
181	847.9918	106.84461	 	739.28424	142.5778	 	1088.4685	187.94843	 	37.797314	249.41309	 	651.4522	264.30127	 	1364.2097	300.61417	 	923.2156	314.68127	 	170.33746	367.09964	 	403.5122	381.27112	 	605.03815	385.36545	 	986.0278	434.6189	 	466.66162	499.73938	 	357.39087	535.64716	 	764.1311	578.3186	 	890.2811	697.6901	 	1239.5815	719.78827	 	651.02386	754.22864	 	77.21798	831.8837	 	1220.6805	871.92737	 	1311.1947	911.7585	 	733.2699	953.2413	 	827.26636	1037.076	 	1142.2458	1059.7402	 
182	848.0846	106.63922	 	740.9505	140.52916	 	1089.0762	187.46385	 	38.23238	250.74585	 	654.41064	263.19296	 	1365.2128	301.17285	 	923.515	313.72382	 	175.26627	363.23877	 	403.9255	380.50674	 	605.8021	385.02042	 	986.2435	434.51013	 	466.89462	499.6564	 	357.88223	535.3996	 	764.108	578.06244	 	890.4552	697.3415	 	1240.5853	718.7114	 	652.3326	754.1734	 	77.52493	831.6496	 	1221.4337	871.4742	 	1311.5897	911.08124	 	734.34546	953.19653	 	828.2982	1036.7509	 	1143.4617	1059.7833	 
183	847.0028	107.356255	 	738.33997	140.91862	 	1089.3173	187.05965	 	36.798405	249.77733	 	650.3712	263.8066	 	1364.4164	300.98743	 	922.6222	312.947	 	170.85953	365.37625	 	403.57056	380.22733	 	604.21136	384.6894	 	986.3029	434.47015	 	466.30774	499.89853	 	356.8107	534.69305	 	763.5203	577.8372	 	889.6958	697.7843	 	1240.0624	718.75555	 	650.1835	754.26733	 	76.34438	831.01013	 	1220.088	872.32886	 	1311.605	910.921	 	734.0378	952.83746	 	826.84576	1036.1844	 	1142.263	1059.742	 
184	847.9398	107.59561	 	740.9818	141.27727	 	1090.7881	187.2616	 	38.27746	250.55893	 	653.5196	264.71585	 	1365.5294	301.14737	 	922.74023	313.71844	 	174.49452	366.66425	 	404.02777	380.51233	 	605.0182	385.3638	 	987.4047	434.89853	 	467.09158	501.22977	 	357.12708	535.67523	 	764.0006	578.46484	 	890.29175	698.8563	 	1241.4226	718.8645	 	650.9185	755.44635	 	76.49341	830.997	 	1221.2009	872.4554	 	1312.8112	911.3349	 	735.1902	953.56104	 	828.1907	1037.265	 	1143.2189	1059.4966	 
185	847.7159	106.52818	 	739.6403	138.83804	 	1090.1716	187.40555	 	37.71791	250.71848	 	653.04156	262.32553	 	1365.6699	300.7559	 	922.2499	312.90704	 	172.54762	364.90292	 	404.54474	379.42227	 	604.31995	384.26047	 	986.4371	435.0736	 	466.37662	500.8417	 	356.73965	535.2182	 	764.4107	578.6866	 	889.53076	698.0876	 	1241.3307	717.49585	 	651.1437	755.1507	 	75.75993	829.8102	 	1220.451	872.3707	 	1312.9556	910.393	 	734.8655	953.4546	 	827.62537	1037.4459	 	1142.7479	1059.3633	 
