Frame	X1	Y1	Flag1	X2	Y2	Flag2	X3	Y3	Flag3	X4	Y4	Flag4	X5	Y5	Flag5	X6	Y6	Flag6	X7	Y7	Flag7	X8	Y8	Flag8	X9	Y9	Flag9	X10	Y10	Flag10	X11	Y11	Flag11	X12	Y12	Flag12	X13	Y13	Flag13	X14	Y14	Flag14	X15	Y15	Flag15	X16	Y16	Flag16	X17	Y17	Flag17	X18	Y18	Flag18	X19	Y19	Flag19	X20	Y20	Flag20	X21	Y21	Flag21	X22	Y22	Flag22	X23	Y23	Flag23	X24	Y24	Flag24	X25	Y25	Flag25
Tracks 1 to 25																																																																											
83	194.60461	61.47476	 	863.7258	195.06451	 	917.85065	224.31818	 	934.4293	270.24747	 	1386.25	275.83334	 	1232.047	297.05554	 	891.57214	310.42783	 	685.5	305.65256	 	1015.3148	320.0926	 	508.17856	335.8393	 	791.0753	354.3767	 	897.1053	367.71054	 	941.4245	367.07547	 	792.6667	386.74075	 	603.0327	383.3972	 	851.3842	393.7	 	449.839	426.77118	 	1310.9166	444.5	 	290.09702	458.36566	 	421.91006	485.98203	 	398.41	517.5	 	294.14035	547.7456	 	462.93396	562.9717	 	354.02542	596.21185	 	1191.9067	984.79663	
84	194.3064	61.432434	 	864.36664	194.06667	 	918.975	222.975	 	934.399	269.83334	 	1387.3649	276.31082	 	1232.5261	297.01303	 	891.551	309.64285	 	686.84784	305.04782	 	1015.9815	318.98148	 	508.18143	335.21683	 	791.58826	353.63235	 	897.58826	366.7353	 	941.63464	366.6346	 	792.4365	386.4365	 	602.8241	383.1389	 	851.56665	393.84445	 	449.8509	426.45615	 	1311.2778	443.8889	 	290.06363	457.71817	 	422.0147	485.18384	 	399.3132	516.03845	 	294.80554	546.8889	 	463.89682	561.80554	 	352.64667	597.31335	*	1192.5	984.63635	
85	194.71324	61.40606	 	863.5	194.56349	 	917.78204	224.07692	 	933.45	270.81	 	1386.5541	277.22974	 	1231.2759	297.22415	 	890.5505	309.95456	 	685.15814	305.20087	 	1016.21155	319.21155	 	506.6239	335.10178	 	789.4143	353.7857	 	896.1585	366.84146	 	940.5377	367.53775	 	790	386.625	 	601.8611	383.4074	 	849.95917	393.7245	 	448.54272	427.4402	 	1311.4412	445.2647	 	288.67743	458.59677	 	420.66428	485.42856	 	398.51086	517.25	 	293.35846	547.23975	 	462.83582	562.86194	 	353.11765	597.7206	 	1193.7313	984.2415	
86	194.14621	61.22894	 	863.7787	193.63115	 	919.2108	223.04218	 	933.6717	269.79294	 	1386.8823	276.11765	 	1232.2864	297.2265	 	890.57214	308.74744	 	686.2589	303.5625	 	1016.9386	318.83334	 	506.31415	334.04868	 	790.2969	353.10938	 	896.1129	366.75806	 	940.5582	367.0437	 	790.07574	385.65152	 	601.3381	382.00476	 	849.37366	392.87894	 	448.71185	426.71185	 	1312.3422	443.5	 	288.83334	457.6111	 	420.88235	484.66177	 	399.76828	515.2439	 	295.0157	546.4282	 	464.05685	561.8373	 	352.81345	597.6642	*	1191.715	984.8925	
87	194.08406	61.313984	 	863.3095	193.7381	 	919.526	224.05844	 	932.70795	269.80695	 	1387.575	277.225	 	1232.5	296.59323	 	889.8333	309.22916	 	685.7679	304.23215	 	1016.1111	319.8889	 	505.01666	334.23334	 	790.25	353.66177	 	895.06	367.18	 	939.9151	367.2264	 	788.98	385.82	 	600.4238	382.51904	 	848.63544	393.02084	 	448.7034	427.14407	 	1311.9667	444.23334	 	287.51962	457.63727	 	420.32608	485.39856	 	399.78088	516.6236	 	294.5708	546.9779	 	463.7587	561.9942	 	352.2647	597.0294	 	1193.7458	985.3994	
88	193.77855	61.407368	 	863.13934	193.18852	 	919.12024	223.94304	 	932.41345	270.06732	 	1387.6842	277.1842	 	1232.9087	296.81305	 	890.4192	309.66162	 	685.3823	304.25632	 	1016.5	320.68518	 	503.839	334.17798	 	790.1323	353.86765	 	894.8077	366.42307	 	939.62036	367.05554	 	787.9815	385.82098	 	599.2453	382.3113	 	847.61	392.48	 	449.09482	427.85345	 	1311.4445	445.1111	 	285.7414	458.01724	 	419.8158	485.3872	 	398.8908	516.1437	 	294.84433	547.0849	 	463.3699	562.06506	 	352.28378	597.3108	*	1193.3344	984.30475	
89	194.3517	61.260143	 	862.85486	192.85484	 	919.85443	224.1962	 	932.89215	270.43137	 	1388.2354	276.2647	 	1233.3948	297.44736	 	890.66327	308.62244	 	685.9234	303.77927	 	1016.5893	320.10715	 	503.8158	333.60526	 	790.5606	353.78787	 	894.5769	365.3846	 	939.38574	366.5381	 	787.7857	385.9156	 	599.12384	382.1789	 	847.8936	392.7553	 	449.63913	427.1087	 	1312.1154	445.26923	 	285.18085	456.88297	 	420.11194	485.0597	 	399.88095	516	 	294.4822	546.7978	 	463.95737	561.7248	 	351.32144	598.3571	*	1193.9646	983.8937	
90	194.37567	61.52346	 	860.9194	193.62903	 	918.5933	225.32666	 	931.5289	271.07693	 	1387.5244	278.08536	 	1231.2008	298.07266	 	889.63	308.84	 	684.23914	304.73477	 	1015.0614	320.04385	 	502.34033	334.11343	 	789.35895	354.44873	 	892.78125	366.3125	 	937.8645	368.014	 	785.9643	386.60715	 	597.51904	383.05237	 	846.6	394.1	 	447.97458	428.77118	 	1311.3	446.05	 	282.8231	458.25385	 	419.3913	486.13043	 	399.7	517.175	 	293.88327	547.4031	 	462.94086	562.8441	 	354.22726	596.0227	 	1192.2731	984.3823	
91	194.39525	61.432213	 	860.98334	193.15	 	919.79486	224.17949	 	932.3302	271.25473	 	1388.0278	276.72223	 	1231.7101	297.55884	 	890.625	308.72916	 	684.8684	304.23685	 	1015.0849	318.82074	 	502.09482	333	 	789.46387	353.60843	 	892.8333	366.35715	 	938.43207	366.7233	 	786.03656	385.85367	 	597.5495	382.08417	 	846.5417	393.60416	 	448.7034	428.73727	 	1311.7222	444.3889	 	283.03845	457.57693	 	419.78888	485.45557	 	400.00632	516.7405	 	295.55045	547.54126	 	463.7218	562.1203	 	356.91666	596.8333	*	1194.1104	984.7857	
92	194.46011	61.67522	 	860.42065	193.6746	 	919.87665	225.43506	 	931.56934	272.02475	 	1387.8939	276.98486	 	1231.421	298.16666	 	890.25757	309.3889	 	684.6913	304.74347	 	1015.1111	319.8889	 	501.14957	333.05554	 	789.09753	353.7073	 	891.6177	367.67648	 	937.6287	367.16336	 	784.3427	386.9382	 	596.85516	382.46262	 	845.19	393.7	 	448.2686	430.0124	 	1311.5	445.375	 	281.5	458.5	 	419.59375	486.48438	 	399.01807	517.5	 	293.91922	547.6485	 	463.0539	562.9573	 	354.7857	597.0714	*	1193.8728	985.09766	
93	194.19041	61.681503	 	859.9194	193.25807	 	919.6429	225.82468	 	931.07574	272.4091	 	1387.1111	277.6389	 	1231.047	298.02136	 	890.41174	310.05884	 	684.4826	304.73477	 	1014.93634	320.04544	 	500.13248	332.91025	 	788.9719	353.05057	 	890.3571	366.7381	 	937.0289	367.47116	 	783.5952	386.9881	 	595.73584	382.11322	 	844.0534	393.61652	 	448.68262	431.03912	 	1311.5454	445.13635	 	279.30646	458.46774	 	419.7612	486.22388	 	398.4294	516.9	 	294.11948	547.88495	 	463.02612	563.20386	 	353.0238	597.1508	*	1193.3954	984.6177	
94	194.27393	61.73161	 	860.2143	192.72223	 	920.43506	225.88962	 	931.3969	271.7165	 	1387.362	276.56897	 	1231.6217	296.63043	 	890.4184	309.43878	 	685.39655	304.25	 	1014.7456	320.6228	 	500.09482	332.6293	 	789.69104	352.58987	 	890.4091	365.68182	 	937.36536	366.57693	 	783.2738	386.7619	 	594.9775	382.1126	 	843.9466	393.54855	 	448.5614	430.8158	 	1311.5	445	 	279.2414	457.36206	 	420.3849	485.94604	 	399.05295	517.6059	 	294.11884	547.1009	 	463.67715	562.4724	 	350.6837	597.19385	*	1191.5769	984.6923	
95	194.88734	61.61157	 	858.74194	192.96774	 	920.29486	225.97437	 	930.54346	272.03262	 	1386.6842	277.8158	 	1231.8833	298.20834	 	888.5792	309.5792	 	684.1161	304.6607	 	1013.2222	321.83334	 	498.19565	333.66522	 	788.57294	352.64584	 	889.3	365.32858	 	935.7233	367.12137	 	781.5575	387.86783	 	593.9486	382.48132	 	842.6524	394.19525	 	447.64877	431.07025	 	1310.5588	446.08823	 	276.97888	458.4859	 	419.32977	486.961	 	399.03085	518.19135	 	292.98245	547.3202	 	462.41483	563.26294	 	351.1092	599.17816	*	1193.046	984.9539	
96	194.25687	61.667072	 	859.4839	192.09677	 	920.94305	224.3481	 	930.67706	271.0729	 	1386.9	276.84286	 	1232.8391	297.1087	 	889.08	308.73	 	684.9545	303.5182	 	1013.8571	320.82144	 	498.85397	332.6593	 	788.5326	351.65216	 	889.7	364.82	 	936.31134	366.1415	 	781.7093	387.0814	 	594.21027	381.54672	 	843.0686	393.62744	 	447.5	430.46582	 	1311.2333	444.96667	 	276.6077	457.7	 	419.91666	486.34848	 	400.28482	517.6519	 	294.34512	547.60175	 	464.01154	562.24615	 	349.52127	597.30853	 	1193.8649	985.0135	
97	194.25162	61.784897	 	859.3197	192.12296	 	919.8205	224.61539	 	930.0161	270.65054	 	1387.1216	277.36487	 	1232.2913	297.1174	 	888.93	308.84	 	685.2818	303.6182	 	1014.14404	322.60168	 	497.38074	333.4266	 	788.3681	352.55493	 	888.8571	365.7143	 	935.04205	366.53738	 	780.20886	386.99368	 	593.33655	382.28845	 	842.38464	393.47116	 	447.48245	431.45615	 	1309.9375	445.8125	 	275.45773	457.80984	 	419.88345	486.35715	 	399.6875	518.1	 	293.12274	548.2136	 	463.2	562.9074	 	350.61865	598.1949	*	1193.44	982.82	
98	194.18071	61.689	 	859.0574	191.69672	 	919.2143	224.3961	 	929.91113	270.78888	 	1386.3718	277.6282	 	1231.195	296.80508	 	889.02527	308.5505	 	683.99567	304.02173	 	1014.5702	322.51755	 	496.3125	333.26785	 	787.7111	352.94446	 	888.5	365.6613	 	934.22644	366.5566	 	779.2838	387.54053	 	592.11536	382.31732	 	842.119	393.5	 	446.98672	431.677	 	1308.9445	445.3889	 	274.14	457.42	 	419.3015	486.7977	 	398.84567	518.7222	 	293.18777	548.4789	 	463.36246	562.75653	 	347.76666	597.1667	*	1193.1307	984.89233	
99	193.77652	61.5485	 	858.95	190.55	 	919.175	223.975	 	930.2553	270.29788	 	1387.2097	277.2097	 	1231.875	296.825	 	889.86	308.42	 	685.0929	302.43805	 	1015.7963	321.81482	 	496.22476	332.38992	 	788.5659	352.03845	 	889	365.54544	 	933.91284	366.02295	 	779.3169	387.42957	 	592.1698	381.5849	 	841.86273	393.049	 	447.56958	431.0913	 	1310.1666	444.43332	 	273.23685	456.55264	 	419.64075	485.84073	 	399.77847	518.0949	 	294.27292	548.16376	 	463.70587	562.25	 	351.62857	598.11426	*	1192.6783	983.7558	
100	193.86394	61.749485	 	857.5	191	 	919.13293	224.31012	 	929.1556	270.87778	 	1386.1578	278.26315	 	1230.7543	298.26273	 	889.2732	309.96393	 	684.1261	303.0739	 	1015.0088	322.71054	 	494.08334	332.97223	 	787.3409	352.69318	 	886.78125	365.8125	 	932.56604	366.83963	 	777.8521	388.11972	 	590.33655	381.69232	 	840.70386	393.9563	 	446.67947	431.19232	 	1309.4048	445.0238	 	271.51315	457.26315	 	418.69403	486.66418	 	399.37143	519.1	 	293.00214	547.8348	 	462.74265	563.03674	 	351.08334	598.5476	 	1193.0391	985.1312	
101	194.26524	61.363705	 	857.3871	190.09677	 	919.0875	223.0625	 	930.19147	269.67023	 	1386.6945	277.02777	 	1231.2931	297.19827	 	890.5	309.47	 	685.11945	301.85397	 	1015.9	321.6091	 	493.96362	331.85455	 	786.5	351.5	 	887.6739	365.63043	 	933.1916	365.87384	 	777.82434	386.9189	 	590.64703	380.7255	 	840.98486	393.01514	 	446.99573	431.02136	 	1308.9736	443.8684	 	271.84668	456.11334	 	419.75192	485.813	 	399.43826	517.12964	 	293.36877	546.5769	 	463.79538	561.9982	 	349.16666	597.73334	 	1192.3898	984.1525	
102	194.01341	61.636974	 	856.6129	190.90323	 	920.05695	223.60127	 	928.91113	270.0889	 	1386.5571	277.84286	 	1230.9407	297.75424	 	889.83673	309.23468	 	683.8894	302.65045	 	1015.86206	322.32758	 	492.67758	332.1916	 	786.875	352	 	887.3261	365.80435	 	931.92053	366.47195	 	777.1338	387.38733	 	589.6881	381.4109	 	840.3333	393.16666	 	446.45456	431.41818	 	1308.46	444.18	 	270.31082	456.44595	 	419.07144	486.37143	 	397.7073	518.0244	 	292.94595	547.3198	 	463.65732	562.48505	 	347.89395	598.98486	*	1193.8052	985.13635	
103	194.33543	61.693684	 	855.8182	190.60606	 	919.5789	224.0921	 	928.93823	269.9944	 	1385.2567	277.68918	 	1231.0948	298.0086	 	889.66327	308.62244	 	684.0446	302.6518	 	1015.2705	322.4508	 	491.63593	331.5291	 	786.37915	352.23627	 	886.5741	365.27777	 	931.0963	366.46332	 	776.85486	387.5484	 	588.9717	381.56604	 	839.2767	393.4709	 	445.2069	431.64655	 	1308.1666	444.40475	 	269.26315	456.19736	 	419.26297	486.3	 	397.4659	517.5568	 	292.92926	547.4481	 	463.37592	562.5985	 	352.4737	597.5526	*	1193.5878	983.2719	
104	194.19936	61.382114	 	855.5	190.5	 	920.4747	223.9557	 	929.36957	269.55435	 	1385.421	277.4737	 	1231.5673	297.45798	 	890.0455	307.70203	 	684.45575	301.80972	 	1015.6429	321.125	 	491.5	331.5	 	786.73596	351.5	 	887	365.1875	 	931.28503	366.52805	 	777.5926	387.24075	 	588.8173	381.23077	 	839.5612	393.05103	 	446.34546	431.96362	 	1308.5476	444.40475	 	269.45773	455.71127	 	419.7388	485.81345	 	397.30435	516.7283	 	293.74435	547.2149	 	463.8382	562.1	 	351.75583	598.52325	*	1193.4535	984.1822	
105	194.56128	61.532658	 	853.94775	191.36568	 	919.2273	224.88962	 	928.2778	270.78888	 	1385.1177	277.64706	 	1230.5504	298.5084	 	888.951	309.47058	 	683.3393	302.66965	 	1014.3571	322.75	 	490.03845	332.3846	 	785.54596	353.04022	 	884.8889	364.77777	 	930.43695	367.77026	 	776.2925	387.99057	 	587.875	382.59616	 	837.88464	393.67307	 	444.95132	433.09293	 	1308.1957	444.63043	 	267.6096	456.6507	 	418.1993	486.9056	 	396.7	517.2882	 	292.66	547.9489	 	462.9735	563.2032	 	352.1383	598.0851	*	1192.6718	983.09595	
106	194.60115	61.54697	 	854.4524	191.13492	 	919.87177	224.25641	 	928.6724	269.97125	 	1386.5	277	 	1230.5521	298.0913	 	889.3485	309.3889	 	683.40826	302.5	 	1015.36206	323.17242	 	489.66504	331.20874	 	786.5111	352.23334	 	884.7727	364.72726	 	930.7752	367.55505	 	776.79266	387.5	 	588.5485	382.23785	 	838.399	393.4596	 	445.52655	432.11948	 	1307.2368	444.39474	 	267.21054	455.69736	 	418.74243	485.97726	 	397.5625	516.9625	 	293.47696	547.08527	 	464.024	562.4668	 	353.3554	597.4518	 	1194.7957	984.3176	
107	194.62589	61.709377	 	852.7727	191.63637	 	918.94305	225.03165	 	927.9167	270.4881	 	1385.5588	277.82352	 	1229.1311	299.541	 	889.2767	309.56796	 	683.26105	302.93362	 	1015.3182	323.91818	 	488.29047	331.3381	 	785.7472	353.07303	 	884.2222	365.47223	 	929.7589	368.10715	 	775.36664	388.32224	 	588.08093	383.23334	 	837.5	394	 	444.60092	433.13303	 	1308.6765	445.32352	 	265.5959	456.29453	 	418.40512	486.79196	 	396.45456	517.3409	 	293.47726	547.2273	 	463.48154	562.917	 	352.80908	597.13635	 	1192.5	982.7478	
108	194.38025	61.7295	 	852.2344	191.65625	 	918.26624	224.30519	 	927.4535	270.16278	 	1385.9242	277.80304	 	1228.2731	299.82773	 	888.4	309.81	 	682.36365	301.78183	 	1015.0614	324.79825	 	487.5	331	 	785.14514	353.3925	 	884.125	365.5	 	929.0536	368.0893	 	774.56976	388.15115	 	587.9623	383.26416	 	836.84344	393.73233	 	444.33636	433.12726	 	1308.0454	445.45456	 	264.43243	456.5	 	417.68384	487.04413	 	396.04218	517.28314	 	293.15665	547.4442	 	463.19485	563.16547	 	352.40244	598.45123	*	1193.5	983.05084	
109	194.69371	61.49265	 	851.63635	191.63637	 	918.9487	223.41026	 	927.5357	270.2262	 	1385.3	276.75714	 	1228.5344	299.25	 	888.52	309.45	 	682.5982	301.23215	 	1014.9912	324.07895	 	487.18628	330.43137	 	785.1957	352.96738	 	883.5	364.96155	 	928.7072	368.13965	 	773.8514	387.55405	 	588.11163	382.56796	 	836.44507	393.76373	 	445.04544	432.85455	 	1308.625	445.5625	 	264.5	456.08334	 	418.02554	486.17883	 	396.56595	516.2253	 	293.5045	546.8767	 	463.08893	562.5158	 	351.20886	598.3734	*	1192.3362	984.2672	
110	194.92142	61.63734	 	850.4231	192.28462	 	918.0263	223.67105	 	926.7771	271.1747	 	1384.7433	277.74326	 	1226.953	299.97864	 	887.7449	309.87756	 	681.7589	302.0357	 	1014	324.84482	 	485.48114	331.4434	 	783.7917	353.625	 	880.7	366.23334	 	927.91815	368.63635	 	772.0476	388	 	587.2789	383.5096	 	836.067	393.9536	 	444.24774	433.13065	 	1307.5526	446.3421	 	262.56668	456.63333	 	416.72302	486.78778	 	395.71838	517.12067	 	293.07013	547.9434	 	462.68213	563.3143	 	351.07425	598.23267	 	1193.4269	984.19916	
111	194.33867	61.178032	 	850.21875	191.90625	 	918.1795	222.79488	 	927.0443	270.1329	 	1384.6765	276.29413	 	1228.1526	299.08475	 	888.702	308.31818	 	683.6909	300.8909	 	1014.7143	323.25	 	485.47058	330.549	 	783.94086	351.98386	 	882	364.5	 	927.8611	367.5926	 	771.7368	386.3684	 	587.5472	381.89624	 	836.51135	392.85226	 	444.67926	432.46225	 	1306.8	445.25	 	261.90277	454.875	 	417.62308	485.83078	 	398.1842	516.1842	 	294.95044	545.96844	 	464.05426	561.7752	 	348.79413	599.2647	*	1192.7277	985.061	
112	194.15921	61.410378	 	849.0714	191.9762	 	917.62	223.54	 	926.3158	270.10526	 	1383.5	276.5	 	1227.7712	299.23727	 	889.4286	308.7245	 	683.06757	301.66217	 	1014.693	324.0263	 	484.13107	330.0728	 	782.5417	352.64584	 	880.4167	365	 	926.19366	368.32883	 	770.62823	386.85898	 	587.15424	382.2944	 	835.3421	392.83685	 	443.4358	432.13303	 	1305.1111	445.5	 	260.4859	455.5	 	417.12222	485.7	 	396.3409	516.0909	 	294.30823	545.6918	 	463.49252	562.3209	 	351.19565	598.1087	*	1192.4448	983.8307	
113	194.01106	61.389023	 	848.71875	191.71875	 	917.89746	223.8718	 	925.48553	270.5435	 	1383.7572	276.67142	 	1227.1807	299.86975	 	889.5808	308.76263	 	683.1789	302.3624	 	1013.9211	322.99124	 	483.2736	329.70755	 	781.6064	353.27658	 	879.95	364.4	 	925.50916	368.24313	 	769.26746	386.66278	 	586.7211	382.58655	 	834.87756	392.87756	 	442.58334	431.72223	 	1304.2778	446.3889	 	259.83334	455.06	 	416.39313	485.76718	 	395.59277	515.54126	 	293.42545	546.0877	 	463.24194	562.39246	 	351.3925	598.1774	*	1192.2705	984.43445	
114	194.21892	61.33666	 	848.9286	191.6746	 	918.8896	223.94156	 	925.8014	270.3493	 	1383.8823	276.17648	 	1227.0868	298.88843	 	890.5516	308.1598	 	683.8333	302.45496	 	1014.65515	321.2069	 	483.6402	329.11682	 	781.43616	353.0532	 	880.9667	364.23334	 	925.4174	368.07797	 	769.825	386.075	 	587.12134	381.67474	 	835.32794	392.6613	 	442.8818	431.12726	 	1305.0238	446.59525	 	259.4452	454.5548	 	416.74	485.212	 	396.77957	514.7688	 	293.7596	546.1827	 	463.56668	561.9296	 	350.85922	597.4223	 	1193.2616	983.95386	
115	194.42036	61.434097	 	847.9355	192.40323	 	917.28204	225.07692	 	924.5455	271.54544	 	1382.5526	277.42105	 	1226.5085	298.67093	 	890.1869	308.5707	 	683.7946	303.16965	 	1013	322	 	482.2944	329.91122	 	780.74243	353.33838	 	879.375	364.5	 	924.07275	368.78183	 	768.1222	386.78888	 	586.4126	382.43204	 	834.2129	393.22278	 	441.33783	432.3018	 	1304.1957	447.63043	 	257.9026	455.92856	 	414.84814	486.17407	 	394.3889	515.31195	 	292.3874	546.8919	 	463.15714	562.6643	 	351.7165	597.665	 	1192.492	984.66	
116	194.40814	61.32791	 	847.7923	192.88461	 	918.075	223.9875	 	925.2639	270.70834	 	1383.1666	277.44446	 	1226.7833	297.4	 	891.5208	307.71875	 	684.34546	302.64545	 	1013.7241	321.0862	 	481.8	329.56363	 	781.68085	352.9149	 	879.9545	364.31818	 	924.1696	368.1875	 	768.1429	386.2381	 	586.7157	382.41177	 	834.8762	392.5198	 	440.9151	431.79245	 	1305.06	447.98	 	256.92255	455.52817	 	415.69843	486	 	396.20212	515.6277	 	292.33255	546.3791	 	463.79602	562.1751	 	352.80157	597.881	*	1193.3693	984.60767	
117	194.55183	61.645794	 	846.60767	193.7	 	918.0195	225.14935	 	925.33563	270.93835	 	1381.9634	278.52438	 	1225.975	298.26666	 	890.59186	308.5408	 	684.57275	303.4091	 	1013.68964	321.39655	 	480.72018	330.09634	 	780.88043	353.97827	 	878.2	365.5	 	923.3991	369.0321	 	767.38635	387	 	585.4314	382.59805	 	833.9752	393.70792	 	440.56863	432.5	 	1304.6786	448.89285	 	255.68571	455.97144	 	414.64615	486.65384	 	396.32178	516.18317	 	291.94495	547.12994	 	463.29855	563.1799	 	350.84586	597.2444	*	1193.6567	984.791	
118	194.5848	61.680073	 	846.373	194.16667	 	917.1	224.59334	 	925.0972	271.08334	 	1381.3049	278.7927	 	1225.9323	298.82202	 	890.26843	308.38422	 	684.12164	303.6081	 	1014.0357	322.85715	 	479.50934	330.2383	 	780.3958	354	 	878.13635	365.5909	 	923.0091	369.58182	 	766.5784	387.16666	 	584.9314	382.66666	 	833.7421	394.1842	 	439.57767	432.67474	 	1305.3334	449.83334	 	254.58571	455.75714	 	414.5242	487.39517	 	396.5	516.57	 	290.88626	548.04504	 	463.12457	563.3316	 	349.88235	599.14703	*	1192.5775	983.60077	
119	194.64627	61.467815	 	846.5606	194.34848	 	917.0195	223.94156	 	925.5714	270.67142	 	1381.2317	278.32925	 	1225.062	297.76447	 	891.12244	308.32654	 	684.8661	302.7143	 	1014.7069	322.2586	 	479.33963	329.67926	 	781.32477	353.57217	 	878.3	364.9	 	922.95044	369.68018	 	766.6087	387.17392	 	584.76733	382.30197	 	834.33673	393.83673	 	440.67648	431.70587	 	1305.66	449.74	 	254.36957	455.5435	 	414.38977	486.54724	 	398.5	516.8298	 	291.09735	548.27435	 	464.21756	562.7175	 	350.86783	598.33905	*	1192.468	985.324	
120	195.25023	61.759727	 	845.65875	195.2619	 	916.0897	224	 	924.25714	271.87143	 	1380.125	279.275	 	1224.0883	298.44116	 	889.66327	308.62244	 	685.04956	303.5991	 	1013.36206	322.86206	 	478.1036	330.07657	 	780.0833	354.08334	 	875.2059	365.7353	 	921.4725	370.23395	 	765.15955	388.03192	 	584.0686	383.01962	 	833.03	394.66	 	439.36667	431.40475	 	1305.9286	449.92856	 	252.63846	456.46924	 	412.61865	487.41525	 	397.2449	517.31635	 	290.72223	548.5598	 	462.44565	563.837	 	351.56384	598.2659	 	1193.7013	984.2718	
121	194.96176	61.526363	 	846.36365	195.36363	 	917.27026	222.67567	 	924.5714	271.98572	 	1380.2609	278.82608	 	1224.4912	297.0702	 	890.92706	308.2396	 	685.7477	303.08716	 	1013.51697	322.6356	 	477.38074	329.97705	 	779.91583	353.5396	 	874.2647	365.08823	 	921.711	369.47247	 	765.23914	387.36957	 	584.4126	381.58737	 	832.57776	394.1889	 	439.401	430.7376	 	1306.9584	449.70834	 	252.65874	455.3095	 	412.73965	486.657	 	397.47827	517.25	 	291.34753	548.11884	 	462.96924	563.28845	 	351.994	598.8494	 	1192.9117	984.8823	
122	195.01347	61.64883	 	844.80304	195.72728	 	917.37177	222.88461	 	924.3116	272.16666	 	1379.25	278.91666	 	1224.3291	297.8419	 	889.90625	308.3229	 	685.8182	302.54544	 	1012.6525	322.95764	 	476.9375	330.01785	 	779.4406	353.13367	 	873.0263	365.23685	 	920.84863	369.53668	 	763.59436	387.5	 	583.5808	382.07574	 	831.8402	394.4691	 	438.77884	431.57693	 	1306.1207	450.18967	 	251.10938	455.65625	 	412.03098	486.76547	 	398.1146	517.36456	 	291.25342	548.3767	 	462.72302	563.241	 	352.75317	597.9051	 	1191.8062	983.37756	
123	194.91121	61.56232	 	844.8823	196.44118	 	917.0867	222.64667	 	923.90625	272.35938	 	1378.9286	278.82654	 	1223.925	297.26666	 	890.36597	308.4175	 	685.3739	303.1937	 	1011.2759	321.9138	 	475.95044	329.98648	 	779.58	352.82	 	872.5714	365.42856	 	920.4107	369.25894	 	762.84	387.5	 	582.7449	381.5408	 	831.30896	394.38763	 	437.9381	431.11905	 	1304.5	450.59677	 	250.54411	455.29413	 	411.49106	485.94644	 	397.5392	516.6961	 	291.68018	549.04504	 	462.83704	563.2222	 	350.8253	598.53613	 	1193.2646	984.4085	
124	194.50725	61.34528	 	844.81885	197.06522	 	917.1533	221.55333	 	924.2273	271.5	 	1379.5476	277.33334	 	1223.9359	297.10684	 	890.8299	307.5	 	686.69446	302.07407	 	1012.06366	320.46362	 	475.8945	329.19724	 	780.3586	352.32828	 	872.8714	364.32858	 	920.7589	369.0357	 	762.3679	386.59433	 	582.37256	381.10785	 	831.18134	393.9066	 	438.30768	430.72116	 	1304.197	449.4697	 	249.76866	454.29105	 	410.98077	484.82693	 	398.3387	515.79034	 	292.10092	548.1284	 	463.93295	562.3429	 	350.03946	598.6579	 	1192.6947	983.9779	
125	194.50514	61.46383	 	843.2794	197.79411	 	915.9103	222.16667	 	923	272.625	 	1378.3864	277.47726	 	1223.7957	297.9087	 	889.46906	308.4175	 	685.12726	302.97272	 	1010.7679	321.125	 	474.3426	329.2037	 	778.5808	353.18686	 	872.3	364.9	 	919.4107	369.0357	 	760.7545	387.20908	 	581.03	381.68	 	829.37915	394.25824	 	437.66037	430.80188	 	1303.3	449.85	 	247.87334	454.87332	 	409.19644	485.4643	 	397.15384	516.2308	 	290.4132	549.2727	 	462.12595	563.41223	 	352.08655	598.4423	*	1191.15	987.2833	
126	194.4557	61.037346	 	844	197.71428	 	916.5405	221.28378	 	923.4143	272.2	 	1378.96	276.9	 	1223.8846	296.86752	 	890.53064	307.7857	 	686.15454	301.70908	 	1010.93634	320.02728	 	473.94763	328.3762	 	778.5707	352.5808	 	872.94446	364.0926	 	919.4561	367.76315	 	760.3909	386.4818	 	580.7371	380.9536	 	829.58234	393.87646	 	437.8301	430.4806	 	1303.6082	448.9054	 	247.9754	453.46722	 	409.43204	485.4903	 	397.04544	514.86365	 	291.673	548.4789	 	463.19662	562.8296	 	351.68604	596.8372	*	1193.7609	982.84784	
127	194.71446	61.360718	 	843	198.87143	 	916.74677	222.13637	 	922.53125	272.67188	 	1378.789	276.63333	 	1223.8278	297.7773	 	891.00525	308.43683	 	685.9	302.6182	 	1009.9	320.8818	 	472.85184	328.68518	 	778.55	352.53	 	872.0897	364.57693	 	918.9138	368.14655	 	759.3276	387.13794	 	579.6212	381.06564	 	828.5864	394.15433	 	437.20755	430.49057	 	1302.9872	450.06412	 	245.94615	454.36154	 	409	485.58182	 	395.82788	514.6475	 	291.70737	547.96545	 	462.78418	562.85974	 	349.61505	597.31415	*	1192.591	983.298	
