Frame	X1	Y1	Flag1	X2	Y2	Flag2	X3	Y3	Flag3	X4	Y4	Flag4	X5	Y5	Flag5	X6	Y6	Flag6	X7	Y7	Flag7	X8	Y8	Flag8	X9	Y9	Flag9	X10	Y10	Flag10	X11	Y11	Flag11	X12	Y12	Flag12	X13	Y13	Flag13	X14	Y14	Flag14	X15	Y15	Flag15	X16	Y16	Flag16	X17	Y17	Flag17
Tracks 1 to 17
186	745.3851	30.365263	 	1113.7085	198.03487	 	799.49603	217.87363	 	1181.582	274.8881	 	638.1636	284.99576	 	1318.2562	389.83032	 	1197.7347	446.36697	 	975.14496	717.82684	 	743.71906	777.17444	 	647.1879	784.51917	 	839.58606	823.74866	 	174.90479	894.4405	 	664.45844	890.5928	 	48.215374	899.4686	 	1264.4907	935.874	 	533.85864	968.66724	 	823.1325	1036.2739	 
187	745.1	30.549269	 	1113.5668	198.25542	 	799.35205	218.54071	 	1181.2849	275.1533	 	637.7411	285.3638	 	1318.5002	390.27966	 	1197.3984	446.9425	 	974.6483	718.9097	 	742.84937	777.8822	 	646.9807	785.6573	 	839.18665	824.28986	 	174.74933	894.51794	 	663.9543	891.2098	 	48.03357	900.10925	 	1264.2914	936.53534	 	533.92004	969.4461	 	822.5354	1036.4072	 
188	745.5021	30.453321	 	1113.8911	197.85645	 	799.9891	218.67499	 	1181.4502	275.19992	 	637.8483	285.25436	 	1318.8512	390.16232	 	1196.9438	446.57382	 	974.5282	718.756	 	743.06384	777.657	 	647.25757	785.7044	 	839.60205	823.6155	 	174.94002	894.5456	 	664.0317	891.08124	 	47.99794	900.1583	 	1264.0062	936.01636	 	534.47766	970.1145	 	823.0829	1036.2115	 
189	745.6097	30.64512	 	1113.4324	197.59468	 	799.70966	218.77013	 	1181.4187	275.18286	 	637.96185	285.3299	 	1319.1392	389.9399	 	1197.0193	446.58792	 	974.2942	718.80585	 	742.72736	777.7751	 	646.91437	785.7903	 	839.55255	823.593	 	175.62804	894.53094	 	664.34814	891.1843	 	48.38334	899.95636	 	1264.1415	936.25525	 	534.42523	970.2107	 	822.74994	1036.2131	 
190	745.67474	30.799463	 	1113.1537	197.877	 	799.3666	219.17873	 	1181.214	275.43994	 	637.7038	285.5281	 	1319.2361	390.07025	 	1197.084	447.19736	 	974.4737	719.1926	 	742.5818	777.4462	 	646.5698	786.0426	 	839.399	823.8908	 	175.84851	894.4988	 	664.4212	891.18805	 	49.060024	900.4451	 	1264.1133	936.5528	 	534.5353	971.1022	 	822.8931	1036.4436	 
191	746.14575	30.713873	 	1113.5378	198.0068	 	799.6685	218.75722	 	1181.9976	274.77237	 	638.1175	285.1694	 	1319.3722	389.63898	 	1197.2413	446.81442	 	974.9486	718.8027	 	742.65234	776.8685	 	646.84235	785.7045	 	839.96344	823.4322	 	176.19012	893.96106	 	664.63965	890.28015	 	49.285023	899.86566	 	1264.7902	936.1267	 	534.98987	970.4797	 	822.9999	1036.2305	 
192	745.72906	30.941717	 	1113.3844	198.75493	 	799.61334	219.80507	 	1181.7136	275.08746	 	637.7365	285.47165	 	1318.7	389.8628	 	1196.3524	447.36063	 	974.4861	719.37823	 	742.4477	776.9024	 	646.3317	786.1454	 	839.6269	823.8629	 	175.96252	894.43225	 	663.8368	890.63947	 	48.968945	899.5347	 	1264.5911	936.75885	 	534.7347	970.8401	 	822.8584	1036.3759	 
193	746.00287	30.762747	 	1113.9028	198.8616	 	800.37964	219.30237	 	1181.7714	274.50488	 	638.1549	285.18442	 	1318.7554	389.86642	 	1196.7482	447.38757	 	974.56036	719.59784	 	742.74756	776.49603	 	647.03204	786.54395	 	840.2828	823.45386	 	176.7819	894.5959	 	664.01025	890.48883	 	49.11916	899.4806	 	1264.5782	936.69403	 	534.72754	970.3736	 	823.02484	1036.0034	 
194	745.7963	30.75144	 	1113.9996	198.40234	 	800.32556	219.06912	 	1181.2511	274.48904	 	638.12573	285.0708	 	1318.5444	389.71255	 	1196.4908	447.27994	 	974.3267	719.06134	 	742.32214	776.64185	 	647.40295	786.6632	 	839.78845	823.272	 	176.994	894.4268	 	663.9455	890.47894	 	49.3501	899.6006	 	1264.2969	936.7908	 	534.6963	970.93585	 	822.7951	1035.8651	 
195	745.5532	30.765373	 	1113.2704	198.969	 	799.94226	219.43587	 	1180.9327	274.82834	 	637.7636	285.43094	 	1318.5088	390.2616	 	1196.6924	447.0896	 	975.05035	719.6156	 	742.459	777.01807	 	647.369	786.6509	 	839.88403	823.2147	 	176.84914	894.5165	 	664.20355	890.4471	 	49.537548	899.89453	 	1263.8247	936.7719	 	534.70984	971.41644	 	822.68805	1036.5232	 
196	745.78973	30.664234	 	1113.294	198.78494	 	800.2317	218.77621	 	1181.597	274.67886	 	638.20734	285.0683	 	1318.5999	390.05325	 	1197.4497	446.42554	 	975.1992	719.70966	 	742.6729	776.55695	 	647.57935	786.262	 	840.3424	822.3039	 	177.12643	894.75104	 	664.3033	890.10394	 	50.11685	899.55225	 	1264.4187	936.3393	 	535.2115	970.8928	 	822.33325	1036.1844	 
197	745.5128	30.737387	 	1113.2333	198.6736	 	799.91534	219.01546	 	1181.4489	274.97974	 	637.89935	285.368	 	1318.1387	390.4483	 	1196.9349	446.6517	 	974.8686	720.21246	 	742.5834	776.5301	 	647.3801	786.45105	 	839.2007	822.49536	 	176.8887	895.37897	 	663.9523	890.5322	 	49.82208	899.6119	 	1264.2858	936.58777	 	534.9446	971.66833	 	821.60846	1035.929	 
198	745.4571	30.584202	 	1113.4624	198.27156	 	799.9118	218.29897	 	1182.0957	275.07288	 	637.95917	285.06284	 	1318.2516	390.56232	 	1197.0682	446.5912	 	975.1403	719.9163	 	742.4553	776.0815	 	647.41986	786.6155	 	838.9567	822.08215	 	176.90842	895.1656	 	664.2296	890.32947	 	49.450294	899.3912	 	1264.2122	936.64636	 	535.2969	971.2823	 	821.8855	1035.1907	 
199	745.8332	30.617205	 	1113.4047	197.98053	 	800.00305	217.98808	 	1181.9429	275.24628	 	638.00305	285.09448	 	1318.3455	390.2242	 	1197.1967	447.04196	 	975.12823	719.8191	 	742.286	775.9039	 	647.30096	786.6569	 	838.8372	821.7827	 	177.40707	894.9478	 	664.34973	889.88416	 	49.707363	899.4137	 	1263.9955	936.56915	 	535.1051	971.40015	 	822.05615	1035.0114	 
200	745.5174	30.697102	 	1113.0067	197.53815	 	799.8136	218.06021	 	1181.6953	274.97913	 	637.77795	285.27588	 	1318.2616	390.28842	 	1197.4832	447.61026	 	975.63763	720.21234	 	741.9728	775.4629	 	647.03143	786.8091	 	838.11224	822.3587	 	177.28427	895.23956	 	663.78516	890.43274	 	49.577423	899.68195	 	1263.7131	937.1903	 	534.8246	971.4131	 	822.069	1035.0785	 
201	745.738	30.39764	 	1113.495	197.19405	 	799.88434	217.39821	 	1182.1163	274.46603	 	638.0653	284.8748	 	1318.7247	389.8539	 	1197.6001	446.76498	 	975.83563	719.51117	 	742.32996	775.1337	 	647.4463	786.2481	 	838.84076	822.2871	 	177.72575	894.5144	 	663.5851	889.5304	 	50.083088	899.2995	 	1264.1641	936.887	 	534.70154	970.946	 	822.21234	1034.0898	 
202	745.65643	30.489094	 	1113.5432	197.6865	 	799.7848	217.9884	 	1181.4927	274.55972	 	637.73883	285.2369	 	1318.3358	390.3038	 	1197.453	447.30804	 	975.0968	719.59045	 	742.38995	775.6809	 	647.3738	786.80273	 	838.51263	822.2641	 	176.82013	894.5396	 	663.4281	889.6285	 	49.671856	899.5235	 	1264.3076	936.8924	 	534.4385	971.06494	 	822.2293	1034.2819	 
203	745.8205	30.549435	 	1114.3373	197.91847	 	799.78796	217.79808	 	1181.9875	274.37357	 	638.0725	285.14337	 	1318.5837	390.04712	 	1197.4006	446.86636	 	975.2145	718.9831	 	742.91327	775.91876	 	647.1027	786.23505	 	838.9146	822.06213	 	176.7395	894.41534	 	663.53546	889.0012	 	49.582943	899.3265	 	1264.3503	937.0142	 	534.72797	970.6153	 	822.7909	1034.1782	 
204	745.5678	30.360994	 	1114.301	198.12305	 	799.8874	217.62607	 	1182.0405	274.54132	 	637.9211	285.09152	 	1318.4894	390.32312	 	1197.2158	446.75366	 	975.1141	718.7422	 	742.9852	775.5103	 	647.5256	786.22363	 	838.43164	822.38855	 	176.15213	895.0228	 	663.77106	889.0406	 	49.301765	898.9156	 	1264.6173	937.4353	 	534.4134	971.083	 	822.6933	1034.7113	 
205	745.2363	30.520477	 	1114.6656	198.21419	 	799.83545	218.21931	 	1181.7896	274.29974	 	637.72064	285.3535	 	1317.9069	390.61755	 	1196.7001	447.00827	 	974.62396	719.0859	 	742.84766	775.3895	 	647.3904	786.7465	 	837.80286	822.7579	 	176.44888	895.3743	 	664.00543	889.4204	 	49.16794	899.4339	 	1264.2749	937.7666	 	533.94635	971.7078	 	822.65985	1035.0204	 
206	745.38434	30.548616	 	1115.1733	197.13004	 	800.37115	217.57736	 	1181.814	273.63205	 	638.1751	285.1006	 	1318.4297	390.46893	 	1197.4905	446.4417	 	975.04584	718.9977	 	743.12274	775.1797	 	647.2976	786.6455	 	837.9215	822.579	 	176.68929	894.7874	 	664.81506	889.128	 	50.006912	898.86835	 	1264.7769	937.4351	 	534.4743	971.143	 	823.17664	1034.845	 
207	744.75305	30.625261	 	1115.0575	197.71684	 	799.71545	218.31754	 	1180.7787	273.80716	 	637.74896	285.42804	 	1317.8369	390.7341	 	1196.6483	447.1938	 	974.37506	719.0158	 	741.908	775.53625	 	646.4638	787.4785	 	837.20807	822.62054	 	176.49579	895.303	 	664.69293	889.3607	 	49.441677	899.1854	 	1264.257	937.84216	 	534.11145	971.1849	 	822.3631	1035.1832	 
208	745.1298	30.630869	 	1115.6615	197.54922	 	799.7073	218.23016	 	1181.7844	273.61414	 	637.9967	285.30585	 	1317.7256	390.55023	 	1196.7494	447.3904	 	974.78156	719.21783	 	742.1684	775.2826	 	647.1568	787.93866	 	837.40674	822.38	 	176.9805	895.44086	 	664.78687	889.2914	 	50.299	899.0613	 	1264.6466	938.02496	 	534.5589	971.0622	 	822.28125	1035.1632	 
209	745.2599	30.575449	 	1115.2714	197.78365	 	799.7853	217.55559	 	1181.5431	274.21603	 	637.9863	285.29318	 	1317.6353	390.82327	 	1196.8097	447.3265	 	974.61633	719.3235	 	741.6051	775.35803	 	647.7054	787.63214	 	837.1044	822.3736	 	177.47955	895.55475	 	664.6527	889.4509	 	50.776127	898.71814	 	1264.7297	937.8739	 	534.5937	971.57965	 	822.3618	1034.9882	 
210	745.3721	30.615911	 	1115.0558	198.09534	 	799.9415	217.32248	 	1181.1952	274.52432	 	637.80133	285.54123	 	1317.5485	391.21545	 	1196.6444	447.3535	 	974.6377	719.8152	 	741.99023	775.24036	 	648.22205	787.7756	 	837.1369	822.65173	 	176.54575	895.50574	 	665.08075	890.2212	 	50.669655	898.51587	 	1264.5935	937.8387	 	534.7497	971.86487	 	822.4501	1035.2615	 
211	745.459	30.553997	 	1115.4789	197.72185	 	799.7575	217.31865	 	1181.0996	274.3853	 	638.07806	285.10614	 	1317.8534	390.7113	 	1197.0305	446.7619	 	974.5397	719.30524	 	742.49084	774.9306	 	648.911	787.0298	 	837.20984	822.3362	 	176.73257	895.1244	 	665.18994	889.79706	 	50.97753	898.4689	 	1264.8505	937.2963	 	534.5009	971.1244	 	822.2574	1034.2405	 
212	745.4628	30.738234	 	1115.2588	197.77914	 	799.31573	218.01314	 	1180.6322	274.79947	 	637.73694	285.45145	 	1317.5404	391.13135	 	1196.7218	447.29498	 	974.0797	719.51556	 	742.634	775.5125	 	648.994	786.9702	 	837.4832	822.1988	 	176.0722	895.5465	 	664.81537	890.1199	 	50.11335	899.33594	 	1264.5629	937.4904	 	534.4684	971.58673	 	822.14923	1034.2617	 
213	745.83636	30.714582	 	1115.9707	197.07542	 	799.04816	217.74442	 	1180.9843	274.40448	 	638.17126	285.11334	 	1317.8054	390.68164	 	1197.0865	446.90396	 	974.63715	718.92975	 	743.47406	775.3676	 	649.76245	786.7113	 	837.8905	821.7355	 	176.48286	895.2165	 	664.89105	890.04865	 	50.44469	899.01337	 	1265.0071	936.98584	 	534.7675	971.2846	 	822.20197	1034.2976	 
214	746.03015	30.702066	 	1115.6033	197.1066	 	798.5936	217.644	 	1181.0153	274.2052	 	637.9327	284.89545	 	1317.5676	390.62503	 	1196.3954	446.19058	 	974.3792	718.82184	 	743.18665	775.2398	 	649.2978	786.1833	 	838.0196	821.58295	 	175.89862	894.4916	 	664.9795	889.55255	 	50.6413	899.1017	 	1264.8273	937.2743	 	534.5476	970.95197	 	822.3705	1034.2537	 
215	745.5946	30.709005	 	1115.1802	198.03825	 	798.67224	218.06183	 	1180.6443	274.3554	 	637.75183	285.21005	 	1317.5348	390.76245	 	1196.6405	446.44675	 	974.9826	718.9347	 	743.09424	775.4085	 	649.2369	786.8938	 	837.9879	821.3084	 	175.69862	894.4811	 	665.2006	890.12555	 	50.694035	899.47784	 	1264.8655	937.4737	 	534.141	971.1152	 	822.7362	1034.3346	 
216	745.84314	30.63776	 	1115.5219	197.41452	 	798.8045	217.48172	 	1180.9364	273.91104	 	638.12054	284.84656	 	1317.9893	390.46564	 	1197.3529	445.67337	 	975.14124	718.2641	 	743.14575	775.2149	 	649.7441	786.53046	 	838.58344	820.5656	 	175.66852	894.4501	 	665.7157	889.5202	 	50.68656	899.36945	 	1265.2446	937.12494	 	533.9883	970.5845	 	822.4775	1033.9296	 
217	745.6943	30.726595	 	1114.9905	197.90315	 	798.4997	217.77821	 	1180.1575	274.4563	 	637.7584	285.11224	 	1317.6876	390.59277	 	1196.6838	445.7841	 	974.7717	718.4354	 	742.3489	775.5981	 	649.1751	786.6849	 	838.64417	821.17883	 	174.69156	894.7771	 	665.145	889.4336	 	50.071934	899.37823	 	1265.0498	937.06024	 	533.6904	971.15247	 	822.48645	1033.9136	 
218	746.2544	30.646301	 	1114.8917	197.81004	 	798.9512	217.47804	 	1180.2054	274.6255	 	637.96124	285.0126	 	1317.8475	390.7852	 	1197.4761	445.73972	 	974.99194	718.64325	 	742.4359	775.1008	 	649.69946	786.63837	 	837.9307	820.84924	 	174.72415	894.52673	 	664.9468	889.4017	 	50.061707	899.22046	 	1264.9934	936.8327	 	533.8829	971.0695	 	822.3451	1033.7427	 
219	746.2416	30.760923	 	1114.7942	198.09514	 	799.31384	217.65776	 	1180.5854	275.02722	 	638.0857	285.04654	 	1317.839	390.88467	 	1197.3517	445.79297	 	975.05145	718.8209	 	742.31	774.8409	 	649.74615	786.4993	 	838.0376	820.92096	 	174.67738	894.264	 	664.9028	889.2736	 	50.165	899.34296	 	1264.767	937.0011	 	533.72894	971.37244	 	822.3283	1034.0509	 
220	745.8178	30.867605	 	1115.1393	198.91438	 	799.13055	217.9573	 	1180.7736	275.27658	 	637.77136	285.43216	 	1317.6614	391.29178	 	1197.2592	446.29498	 	974.7453	718.8735	 	742.02924	775.16	 	649.14856	786.84564	 	837.90436	821.4226	 	174.45775	894.5302	 	664.8669	889.23615	 	50.576176	898.7885	 	1264.7017	937.04663	 	533.5303	971.8294	 	822.5189	1034.4194	 
221	745.7854	30.74494	 	1115.8684	198.24721	 	799.7586	217.47475	 	1180.9249	274.6177	 	638.054	285.16998	 	1317.8958	390.60513	 	1197.7734	445.95126	 	975.3249	719.09406	 	742.1612	774.53357	 	648.988	786.7577	 	837.987	820.4941	 	174.66135	894.4355	 	665.4039	888.751	 	51.269955	898.24255	 	1264.7853	936.9475	 	534.0456	971.7883	 	822.53876	1034.1721	 
222	745.5389	30.728891	 	1115.9606	198.37698	 	799.5201	217.0126	 	1180.9164	274.84927	 	637.78546	285.44238	 	1317.6934	390.65982	 	1197.159	446.9523	 	974.9452	719.2875	 	741.5887	774.6895	 	647.9592	786.5416	 	837.35474	820.55914	 	174.50453	894.6706	 	665.37054	889.24945	 	51.111763	898.3821	 	1264.5339	937.1203	 	533.7678	971.9453	 	822.3107	1033.9493	 
223	745.57825	30.696192	 	1115.8403	198.76411	 	799.4211	216.81505	 	1181.1641	274.23645	 	637.86273	285.4393	 	1317.7083	390.2484	 	1197.2407	446.99112	 	974.5776	719.44806	 	741.64557	774.80554	 	647.95874	785.9976	 	837.3112	820.49274	 	174.1967	894.8511	 	665.6948	889.0586	 	51.0211	898.34595	 	1264.692	937.4032	 	533.72125	972.39716	 	822.3407	1033.9376	 
224	745.78424	30.846186	 	1115.7129	198.48189	 	799.29926	216.82326	 	1181.0747	273.55646	 	637.96985	285.31018	 	1317.6655	390.38	 	1197.1039	446.53305	 	974.38934	719.5691	 	741.35455	774.6008	 	647.9205	785.53064	 	837.48157	820.6484	 	173.71753	894.84924	 	665.6468	888.9473	 	51.164413	898.3231	 	1264.6636	937.2428	 	534.2923	971.9314	 	822.31384	1033.9237	 
225	745.53546	31.005096	 	1116.0018	198.81335	 	798.8368	216.50821	 	1181.0981	273.8243	 	637.74976	285.4064	 	1317.3544	390.77222	 	1197.3433	446.58896	 	974.53705	719.63464	 	741.3465	775.129	 	647.92267	785.6407	 	837.57153	820.7898	 	173.57433	895.1187	 	665.4012	888.9458	 	50.929035	898.71936	 	1264.8826	937.3319	 	533.93384	971.6619	 	822.2633	1034.0789	 
226	746.0453	30.852604	 	1116.1875	198.45573	 	799.49274	216.30019	 	1181.8542	273.63647	 	638.12805	285.0149	 	1317.6495	390.5431	 	1197.5574	445.90314	 	974.935	718.8153	 	741.3933	774.6146	 	648.3693	785.43414	 	838.2268	819.57874	 	173.56221	894.7099	 	666.0999	888.6445	 	51.07904	898.22095	 	1265.3276	936.92737	 	534.10046	971.5446	 	822.8936	1033.4142	 
227	745.3389	30.860247	 	1116.2852	198.86768	 	798.7179	216.68779	 	1181.6302	274.09296	 	637.68286	285.26553	 	1317.3854	390.8677	 	1197.6154	446.03137	 	974.34314	718.99817	 	741.25714	774.86957	 	647.90906	785.68396	 	837.6693	819.6506	 	173.48164	895.03674	 	666.1235	888.8175	 	50.679077	898.4533	 	1264.7003	937.456	 	533.2811	971.7257	 	822.3071	1033.8286	 
228	745.8842	30.850164	 	1116.7661	198.5453	 	799.3951	216.82411	 	1181.8545	274.2654	 	638.0548	285.15106	 	1317.5531	390.65823	 	1198.073	446.3974	 	974.5195	718.882	 	741.2344	774.7794	 	647.9054	784.8545	 	837.76465	819.4502	 	174.18855	895.0151	 	666.9499	888.43085	 	51.082375	898.27924	 	1265.0459	937.434	 	533.76843	971.2491	 	822.3329	1034.0986	 
229	745.72064	30.690378	 	1116.5394	198.4361	 	799.4239	216.37079	 	1181.3586	274.1639	 	638.11255	284.9447	 	1317.4789	390.5576	 	1198.1444	446.01776	 	974.50714	718.4149	 	741.2254	774.4628	 	647.84656	784.8855	 	837.79987	819.47375	 	173.93599	894.9224	 	667.24786	888.4224	 	50.586353	897.6506	 	1264.9543	937.22394	 	533.87036	971.38745	 	822.79315	1034.2322	 
230	745.4506	30.771717	 	1116.2897	199.00185	 	799.0123	216.68588	 	1180.9766	274.06918	 	637.7885	285.21854	 	1317.2914	390.67255	 	1198.083	445.9408	 	974.56415	718.7122	 	740.91754	774.3412	 	647.9639	785.13324	 	837.2931	819.82117	 	173.3502	895.4319	 	667.08344	888.88116	 	49.984875	897.5743	 	1264.5665	937.5974	 	533.89355	971.8142	 	822.6392	1034.4603	 
231	745.86774	30.569138	 	1116.4557	199.04012	 	799.26263	216.66495	 	1181.511	273.81964	 	638.1682	285.03204	 	1317.4285	390.6869	 	1198.5968	445.90823	 	974.98047	718.3971	 	740.8316	774.0421	 	647.77356	784.4966	 	836.916	819.4229	 	173.77513	895.9491	 	667.4958	888.3016	 	49.969738	897.4197	 	1264.9227	937.404	 	534.1826	972.0592	 	822.8216	1034.562	 
232	745.3957	30.697433	 	1116.1554	199.24336	 	798.80066	217.08028	 	1180.9729	273.91794	 	637.7959	285.28842	 	1317.1722	391.4689	 	1198.3958	445.9654	 	974.8384	718.02655	 	740.7531	773.9514	 	647.2623	784.321	 	836.1121	819.39777	 	173.35628	895.8113	 	667.0863	888.46515	 	49.41212	897.4528	 	1264.2908	937.63794	 	533.98987	972.4416	 	822.3613	1034.8728	 
233	745.14417	30.739553	 	1117.1187	199.34106	 	798.823	217.38858	 	1181.2405	273.69888	 	638.02045	285.31366	 	1317.3857	391.8437	 	1198.3722	446.08292	 	975.3942	718.22504	 	741.24945	773.4321	 	647.1609	784.1882	 	836.08795	819.3634	 	173.27637	895.8858	 	667.2411	888.50757	 	49.28584	897.32477	 	1264.5511	937.52094	 	534.0727	972.3168	 	822.607	1034.6097	 
234	745.0924	30.7716	 	1117.0837	199.54405	 	798.24945	217.03734	 	1181.068	274.37604	 	637.9009	285.20758	 	1317.1499	391.86853	 	1198.1385	446.11682	 	974.6262	718.39795	 	741.0877	773.45306	 	646.127	784.12054	 	836.3803	819.32526	 	173.6203	896.2185	 	666.8134	888.64624	 	49.543465	897.1496	 	1264.3601	937.39246	 	533.63904	972.2258	 	822.25885	1034.1547	 
235	745.2448	30.91704	 	1117.0298	199.99767	 	798.09045	217.99512	 	1181.2754	274.52728	 	637.6992	285.45486	 	1316.9338	391.87515	 	1198.5101	446.49448	 	974.43915	719.64655	 	740.9338	773.433	 	646.0308	784.6852	 	836.63165	819.4487	 	173.73909	896.75714	 	666.69354	888.80646	 	49.337654	897.5548	 	1264.3124	937.0617	 	533.31024	972.67224	 	822.1106	1034.2715	 
236	745.2583	30.914724	 	1117.2592	199.52744	 	798.3537	217.65082	 	1181.7104	274.38354	 	638.15485	285.13376	 	1317.4167	391.696	 	1199.2177	446.1067	 	974.2714	719.54034	 	741.26953	772.8727	 	646.2808	783.95135	 	836.72736	819.5076	 	174.38849	896.4533	 	667.0872	888.2792	 	49.746532	898.12476	 	1264.801	937.1317	 	533.4127	972.9003	 	822.20795	1034.352	 
237	745.19135	30.90391	 	1116.9044	199.77376	 	797.99133	217.59047	 	1181.71	274.31125	 	637.6588	285.26334	 	1317.491	391.80865	 	1198.8524	445.96674	 	973.75714	719.3646	 	740.76605	772.77155	 	645.9319	784.1565	 	836.5498	819.0954	 	173.3009	896.43	 	667.3734	888.2775	 	49.461155	898.68396	 	1263.9526	937.2824	 	532.9818	972.7032	 	822.0973	1035.0952	 
238	745.6753	30.874794	 	1117.1761	199.86717	 	798.2811	217.75815	 	1182.0955	274.32095	 	638.05884	285.1294	 	1318.0773	392.08478	 	1198.8699	446.15256	 	974.15674	719.1509	 	741.31104	772.8562	 	646.4983	783.7828	 	836.7594	819.27985	 	173.41696	896.7551	 	667.6172	887.73804	 	49.94654	898.305	 	1264.2621	937.1826	 	533.5098	973.22614	 	822.1642	1034.4463	 
239	745.5572	30.788477	 	1116.2996	199.21646	 	798.2601	217.81425	 	1182.1367	274.25647	 	637.98645	285.00217	 	1317.9795	392.2351	 	1198.97	446.14285	 	974.2252	719.3609	 	741.4439	772.4829	 	646.83344	783.7782	 	836.4175	819.4175	 	173.39699	895.984	 	667.46954	887.465	 	49.90706	898.19885	 	1264.5845	937.1511	 	533.4696	973.2087	 	822.167	1033.8258	 
240	745.5735	30.944082	 	1116.2024	199.36497	 	798.0338	217.57652	 	1181.9279	274.5727	 	637.7747	285.2769	 	1317.8441	392.65186	 	1198.6917	445.62857	 	973.65454	719.42487	 	741.4561	772.75244	 	646.88257	783.85315	 	836.2906	819.6342	 	173.08516	896.31885	 	666.9881	888.0315	 	49.434002	898.39923	 	1264.4514	937.78284	 	533.2916	973.2988	 	821.99756	1033.4231	 
241	745.79987	30.897379	 	1117.069	199.04152	 	798.3153	216.91698	 	1182.3887	274.41193	 	638.2041	284.98618	 	1318.5743	392.58817	 	1199.3552	444.99725	 	973.69293	718.88837	 	741.6514	772.6116	 	647.23627	783.6956	 	836.3577	819.5741	 	173.45256	896.42706	 	667.7235	888.3192	 	50.16362	898.4003	 	1264.6339	937.5225	 	533.74084	972.9611	 	823.10034	1032.7062	 
242	745.2405	30.89436	 	1116.7648	199.06503	 	797.9088	216.98091	 	1182.1371	274.47363	 	637.8338	285.25327	 	1318.4169	392.94974	 	1199.1575	445.11148	 	973.27765	719.2786	 	741.62756	772.87756	 	646.814	783.9523	 	835.6554	820.3508	 	172.86322	896.8584	 	667.4831	888.4334	 	49.863396	899.0128	 	1264.1763	937.4929	 	533.2796	973.3231	 	822.3888	1033.6694	 
243	745.3056	30.909351	 	1116.8116	198.94489	 	797.96954	217.21059	 	1182.3956	274.53885	 	638.0456	285.22696	 	1318.3204	392.7921	 	1199.6283	445.1226	 	973.44037	719.1545	 	742.0585	772.9223	 	646.761	784.2467	 	835.9934	820.41144	 	173.33815	897.12054	 	667.6688	888.2001	 	50.093475	898.33624	 	1264.0839	937.619	 	534.0184	973.0249	 	822.2745	1033.5929	 
244	745.37823	30.73607	 	1117.0681	198.77222	 	798.2186	216.70244	 	1182.7762	274.6309	 	638.07874	285.10617	 	1318.0337	392.6497	 	1199.8835	444.42175	 	973.42145	718.8326	 	741.9936	772.9472	 	646.8009	784.3785	 	835.9271	820.2838	 	173.51897	897.19226	 	668.00104	887.98773	 	50.3516	897.8203	 	1264.6322	937.41473	 	533.9438	973.3781	 	822.077	1033.7405	 
245	745.0999	30.677906	 	1117.1653	199.11137	 	797.9352	217.05963	 	1182.6139	275.2152	 	637.7408	285.40527	 	1317.7825	393.2058	 	1200.0072	444.98267	 	973.3988	718.7257	 	741.7402	773.32336	 	646.80536	784.7912	 	836.0122	821.0838	 	172.94958	897.4169	 	667.9238	888.1051	 	49.904068	898.0945	 	1264.7913	937.81476	 	533.6853	973.86707	 	822.0033	1034.1676	 
246	745.5374	30.471008	 	1117.3984	198.42152	 	798.43726	216.88928	 	1182.7678	274.7746	 	638.11	285.0594	 	1317.8828	392.72055	 	1199.6976	444.52643	 	973.56946	718.2781	 	741.8473	773.0965	 	647.05457	784.24713	 	836.5237	820.5787	 	173.08485	897.44293	 	668.21765	887.53656	 	50.180187	897.79156	 	1265.1831	937.3647	 	533.77386	973.53864	 	822.39734	1033.7836	 
247	745.3597	30.504189	 	1117.1632	198.64206	 	797.6757	216.99634	 	1181.9414	275.27762	 	637.6932	285.3284	 	1317.2593	392.87692	 	1199.0197	444.46753	 	973.41907	718.5237	 	741.4324	773.50244	 	646.47784	784.4422	 	836.2079	820.4513	 	172.7858	897.5833	 	667.731	887.8586	 	49.629498	898.2605	 	1264.7484	937.50214	 	533.0803	973.8605	 	822.2657	1033.766	 
248	745.5785	30.447126	 	1117.2876	198.7134	 	797.73645	216.72668	 	1182.2161	275.33847	 	637.97906	285.0703	 	1317.794	392.43668	 	1199.2806	444.35446	 	973.69714	718.43945	 	741.84	773.5532	 	646.9267	784.61536	 	836.30225	820.32465	 	173.57764	896.6589	 	667.6513	887.4846	 	49.782722	898.46344	 	1265.0684	937.2785	 	533.1194	973.6797	 	822.65015	1033.702	 
249	745.4912	30.498743	 	1117.274	198.79332	 	798.05743	216.69202	 	1182.2847	275.41907	 	638.0584	284.93625	 	1318.0347	392.1207	 	1199.1289	444.01978	 	973.90717	718.18896	 	741.9761	773.41504	 	647.096	784.6122	 	836.4148	820.44684	 	173.70258	896.57355	 	667.38434	887.41	 	49.2486	898.6163	 	1265.2393	936.9128	 	532.97723	973.6867	 	822.643	1033.4375	 
250	745.466	30.673157	 	1116.7812	199.46213	 	798.0379	217.14874	 	1182.3441	276.10464	 	637.6781	285.2449	 	1317.6921	392.15973	 	1198.8807	444.40628	 	973.5078	718.50653	 	742.0219	773.6232	 	647.0141	784.9419	 	836.8374	820.4119	 	173.75443	896.9456	 	666.91125	887.3754	 	48.64445	899.089	 	1264.9951	936.90247	 	532.7516	974.16327	 	822.35114	1033.807	 
